date,HON,XLI,beta,value,price
2021-10-14,218.59,101.91,2.1994129127715727,-5.552169940550954,24.447830059449046
2021-10-15,220.72,102.89,2.1978367060864508,-5.415418689234912,24.58458131076509
2021-10-18,220.63,102.96,2.1959664966459185,-5.466710494663744,24.533289505336256
2021-10-19,221.78,103.57,2.1947742968695243,-5.532773926776628,24.467226073223372
2021-10-20,223.64,104.22,2.1935391308517302,-4.970648217367341,25.02935178263266
2021-10-21,224.52,104.43,2.191985969865296,-4.389094833032857,25.610905166967143
2021-10-22,217.39999,104.8,2.1903969417989804,-12.153609500533122,17.846390499466878
2021-10-25,217.53999,105.04,2.187377390406141,-12.222131088261051,17.77786891173895
2021-10-26,218.32001,104.39,2.1840727374714985,-9.675343064649752,20.324656935350248
2021-10-27,215.72,103.17,2.1811283020455243,-9.307006922036749,20.69299307796325
2021-10-28,218.48,104.46,2.1786395082249466,-9.100683029177901,20.8993169708221
2021-10-29,218.62,104.49,2.1761363859544605,-8.764490968381551,21.23550903161845
2021-11-01,219.75999,104.78,2.1737664883796053,-8.00726265241505,21.99273734758495
2021-11-02,221.19,105.13,2.171679168520079,-7.118630986515882,22.881369013484118
2021-11-03,222.8,104.9,2.1697959856987254,-4.811598899796309,25.18840110020369
2021-11-04,222.49001,105.32,2.1680337212523906,-5.847301522301763,24.152698477698237
2021-11-05,226.06,106.39,2.166156930685708,-4.397435855652475,25.602564144347525
2021-11-08,225.73,106.83,2.1647853597179543,-5.5340199786690505,24.46598002133095
2021-11-09,227.75,107.1,2.1631084799066875,-3.9189181980062244,26.081081801993776
2021-11-10,225.41,106.5,2.161471753018356,-4.7867416964548966,25.213258303545103
2021-11-11,221.00999,106.06,2.159647290174652,-8.042201595923615,21.957798404076385
2021-11-12,222.39,106.9,2.1573552662963356,-8.231277967078285,21.768722032921715
2021-11-15,222.47,107.1,2.154853239092553,-8.314781906812414,21.685218093187586
2021-11-16,221.37,107.12,2.15239278140216,-9.194314743799396,20.805685256200604
2021-11-17,220.49001,106.48,2.1498018802875416,-8.42089421301742,21.57910578698258
2021-11-18,220.7,106.26,2.147268076748626,-7.468705835309038,22.531294164690962
2021-11-19,218.49001,105.73,2.145047225185767,-8.305833118891115,21.694166881108885
2021-11-22,218.14,106.02,2.1424636157829586,-9.003992545309274,20.996007454690726
2021-11-23,216.0,106.2,2.139919538049005,-11.259454940804318,18.740545059195682
2021-11-24,212.21001,106.08,2.1367934698777127,-14.461041284627754,15.538958715372246
2021-11-26,208.21001,103.21,2.132980376331402,-11.934894641163964,18.065105358836036
2021-11-29,207.66,103.39,2.129785657087891,-12.53853908631703,17.46146091368297
2021-11-30,202.24001,100.77,2.126619879172508,-12.0594752242136,17.9405247757864
2021-12-01,199.42,99.37,2.123735041106563,-11.615551034759193,18.384448965240807
2021-12-02,204.0,102.32,2.1211675295653496,-13.037861625126567,16.962138374873433
2021-12-03,203.5,102.2,2.118083005260515,-12.96808313762466,17.03191686237534
2021-12-06,206.25,103.93,2.115031798966577,-13.565254866596376,16.434745133403624
2021-12-07,207.14999,104.99,2.1117377325772555,-14.56135454328603,15.43864545671397
2021-12-08,204.64999,105.25,2.1080970146903812,-17.227220796162612,12.772779203837388
2021-12-09,206.0,104.92,2.104100595578977,-14.762234488146277,15.237765511853723
2021-12-10,209.81,105.35,2.100578526200362,-11.485947735208129,18.51405226479187
2021-12-13,209.23,104.26,2.0976320865805165,-9.469121346884663,20.530878653115337
2021-12-14,206.67999,103.27,2.0948285832818576,-9.652957795517437,20.347042204482563
2021-12-15,209.75999,104.17,2.091939716153048,-8.157370231663009,21.84262976833699
2021-12-16,209.61,104.22,2.089209119934306,-8.127374479553339,21.87262552044666
2021-12-17,205.17,102.44,2.0863589881270013,-8.556614743730023,21.443385256269977
2021-12-20,199.85001,100.42,2.08347378220307,-9.372427208832306,20.627572791167694
2021-12-21,201.67,102.42,2.080587553909453,-11.42377727140618,18.57622272859382
2021-12-22,201.84,102.71,2.0775349483693955,-11.543614547020582,18.45638545297942
2021-12-23,205.22,103.92,2.074504798526776,-10.362538662902551,19.63746133709745
2021-12-27,206.42999,105.02,2.0716421485282908,-11.133868438441084,18.866131561558916
2021-12-28,207.05,105.55,2.068380814308498,-11.267594950261923,18.732405049738077
2021-12-29,207.53,105.74,2.0649347733332655,-10.816202932259472,19.183797067740528
2021-12-30,207.11,105.36,2.0615728632020605,-10.097316866969066,19.902683133030934
2021-12-31,208.50999,105.81,2.058387298346247,-9.287970038016425,20.712029961983575
2022-01-03,206.8,104.94,2.0552401805192115,-8.876904543686038,21.123095456313962
2022-01-04,209.0,107.05,2.0521284187380164,-10.680347225904654,19.319652774095346
2022-01-05,211.06,106.03,2.048750538313734,-6.169019577405237,23.830980422594763
2022-01-06,210.82001,106.52,2.046201966978006,-7.141423522497206,22.858576477502794
2022-01-07,215.75,106.49,2.0435058567853543,-1.8629386890723652,28.137061310927635
2022-01-10,213.46001,105.29,2.041501606942095,-1.489694194933179,28.51030580506682
2022-01-11,216.31,105.92,2.0396308252098656,0.27230299377103506,30.272302993771035
2022-01-12,218.25,106.26,2.0379778085101665,1.6944780677096958,31.694478067709696
2022-01-13,219.42999,106.49,2.0365644750043,2.5562390567920943,32.556239056792094
2022-01-14,217.64999,105.85,2.035273762681243,2.21626222019043,32.21626222019043
2022-01-18,213.59,104.63,2.033810192029969,0.7924396079043277,30.792439607904328
2022-01-19,210.73,103.46,2.0320176128798884,0.4974577714467614,30.49745777144676
2022-01-20,208.92,102.14,2.0313899261403323,1.4338329440264488,31.43383294402645
2022-01-21,205.10001,101.2,2.0309489576348327,-0.4320245126450857,29.567975487354914
2022-01-24,204.45,101.78,2.029882894814775,-2.1514810342478086,27.84851896575219
2022-01-25,202.3,100.78,2.028563849616353,-2.1386647643360277,27.861335235663972
2022-01-26,200.64999,99.9,2.0271918299746234,-1.8664738144648823,28.133526185535118
2022-01-27,200.64999,99.01,2.025826417502024,0.07291640312459435,30.072916403124594
2022-01-28,201.99001,99.7,2.0246398505458725,0.13341690057652045,30.13341690057652
2022-01-31,204.48,100.74,2.023320719382763,0.6506707293804368,30.650670729380437
2022-02-01,205.34,102.13,2.021727429992095,-1.1390224250926622,28.860977574907338
2022-02-02,207.55,102.84,2.0200072126077284,-0.18754174457879458,29.812458255421205
2022-02-03,191.74001,101.2,2.018158830135089,-12.49766360967098,17.50233639032902
2022-02-04,191.5,100.11,2.014554343469466,-10.177035324728251,19.82296467527175
2022-02-07,192.48,100.19,2.0110093587473217,-9.003027652894161,20.99697234710584
2022-02-08,194.56,101.19,2.0077723046592295,-8.60647950846743,21.39352049153257
2022-02-09,196.62,102.58,2.005105577130605,-9.063730102057463,20.936269897942537
2022-02-10,191.75,100.9,2.002337119974233,-10.285815405400115,19.714184594599885
2022-02-11,186.99001,99.36,1.9993971807360018,-11.670093877929133,18.329906122070867
2022-02-14,186.69,98.99,1.9963979064553672,-10.933428760016795,19.066571239983205
2022-02-15,189.53,100.48,1.993399677961532,-10.76679964157475,19.23320035842525
2022-02-16,189.06,101.01,1.9902388056223113,-11.97402175590966,18.02597824409034
2022-02-17,184.59,99.16,1.9870163539366743,-12.442541656360618,17.557458343639382
2022-02-18,182.13,98.34,1.9838422982012713,-12.961051605113028,17.038948394886972
2022-02-22,182.56,97.39,1.9809543705379462,-10.365146146690591,19.63485385330941
2022-02-23,178.96001,95.6,1.979019015651762,-10.234207896308419,19.76579210369158
2022-02-24,182.34,96.82,1.976830369356355,-9.056716361082266,20.943283638917734
2022-02-25,188.56,99.13,1.9749078048261044,-7.212610692411715,22.787389307588285
2022-02-28,189.75,99.89,1.9732614940193711,-7.3590906375949885,22.64090936240501
2022-03-01,183.60001,98.4,1.9715737285741646,-10.40284489169781,19.59715510830219
2022-03-02,186.44,100.5,1.969584344798102,-11.503226652209264,18.496773347790736
2022-03-03,187.52,100.61,1.967394123257817,-10.419522740968944,19.580477259031056
2022-03-04,187.42999,100.39,1.9654373521170148,-9.880265779027098,20.1197342209729
2022-03-07,182.16,97.7,1.9637278308095234,-9.696209070090447,20.303790929909553
2022-03-08,183.24001,97.1,1.9625594734515228,-7.324514872142856,22.675485127857144
2022-03-09,185.39999,98.86,1.9614088384946102,-8.504887773577167,21.495112226422833
2022-03-10,184.36,98.73,1.9595277675852558,-9.104176493692307,20.895823506307693
2022-03-11,182.24001,97.94,1.9572625549345353,-9.454284630288356,20.545715369711644
