date,F,XLY,beta,value,price
2013-09-16,17.35,60.48,0.2836163268722449,0.19688455076662947,30.19688455076663
2013-09-17,17.44,60.83,0.28388994244970184,0.1709748007846379,30.170974800784638
2013-09-18,17.625,61.53,0.28410647183982857,0.1439287876953479,30.143928787695348
2013-09-19,17.66,61.51,0.28436521071835963,0.16869588871369956,30.1686958887137
2013-09-20,17.39,60.96,0.2845936264746637,0.04117253010450028,30.0411725301045
2013-09-23,17.2,60.49,0.2847565329009757,-0.024922675180022225,29.975077324819978
2013-09-24,17.26,60.65,0.28484389472687505,-0.015782215184970028,29.98421778481503
2013-09-25,17.19,60.28,0.28499879806308565,0.010272452757199346,30.0102724527572
2013-09-26,17.27,60.85,0.2851215607217564,-0.07964696991887621,29.920353030081124
2013-09-27,17.05,60.86,0.28510955182708,-0.301767324196085,29.698232675803915
2013-09-30,16.87,60.63,0.2849861710885293,-0.4087115530975325,29.591288446902468
2013-10-01,17.19,61.12,0.2848050334897626,-0.21728364689428759,29.782716353105712
2013-10-02,17.21,61.1,0.2846868388650191,-0.1843658546526683,29.81563414534733
2013-10-03,16.95,60.41,0.28458592878460426,-0.24183595787794232,29.758164042122058
2013-10-04,17.09,60.98,0.28450545231232904,-0.25914248200582435,29.740857517994176
2013-10-07,16.81,60.12,0.28441210635196856,-0.2888558338803513,29.71114416611965
2013-10-08,16.5,59.17,0.2842957031066656,-0.3217767528214033,29.678223247178597
2013-10-09,16.62,58.9,0.28415486347750346,-0.11672145882495144,29.88327854117505
2013-10-10,16.93,60.27,0.2841882549840155,-0.19802612788661733,29.801973872113383
2013-10-11,17.11,60.79,0.28415083260158386,-0.16352911385028435,29.836470886149716
2013-10-14,17.18,61.04,0.28410735119846586,-0.16191271715435462,29.838087282845645
2013-10-15,16.97,60.46,0.28410689573616393,-0.20710291620847343,29.792897083791527
2013-10-16,17.29,61.21,0.28401290543587665,-0.0944299417300094,29.90557005826999
2013-10-17,17.46,61.66,0.2839704852646463,-0.04962012141809069,29.95037987858191
2013-10-18,17.53,62.04,0.283805545367479,-0.07729603459839396,29.922703965401606
2013-10-21,17.5,62.2,0.2837495115541771,-0.14921961866981803,29.850780381330182
2013-10-22,17.6,62.62,0.2836699723243499,-0.16341366695078818,29.836586333049212
2013-10-23,17.52,62.22,0.2835443707990168,-0.12213075111482397,29.877869248885176
2013-10-24,17.76,62.84,0.28341771947010774,-0.04996949150157093,29.95003050849843
2013-10-25,17.6,63.31,0.28338849503574126,-0.34132562071278016,29.65867437928722
2013-10-28,17.57,63.19,0.28325957196880475,-0.32917235270877043,29.67082764729123
2013-10-29,17.61,63.56,0.28307946665536465,-0.3825309006149773,29.617469099385023
2013-10-30,17.34,63.25,0.2829568429074492,-0.5570203138961638,29.442979686103836
2013-10-31,17.11,63.41,0.282806973344422,-0.8227901797698003,29.1772098202302
2013-11-01,16.89,63.56,0.28260730997278244,-1.0725206218700514,28.92747937812995
2013-11-04,17.0,63.78,0.2823050157376219,-1.0054139037455236,28.994586096254476
2013-11-05,17.09,63.78,0.2819957590542473,-0.895689512479894,29.104310487520106
2013-11-06,16.91,63.62,0.28169415955445437,-1.0113824308543862,28.988617569145614
2013-11-07,16.55,62.3,0.2813581219639484,-0.9786109983539824,29.021389001646018
2013-11-08,16.85,63.29,0.2810287824756164,-0.9363116428817619,29.063688357118238
2013-11-11,16.89,63.39,0.28074814464378683,-0.9066248889696453,29.093375111030355
2013-11-12,16.72,63.28,0.28049079442394903,-1.029457471147495,28.970542528852505
2013-11-13,17.1,64.28,0.28022436813055407,-0.9128223834320153,29.087177616567985
2013-11-14,17.09,64.73,0.2799775991707872,-1.0329499943250546,28.967050005674945
2013-11-15,17.07,64.95,0.27967052993567304,-1.094600919321966,28.905399080678034
2013-11-18,16.98,64.44,0.2793415467593119,-1.0207692731700568,28.979230726829943
2013-11-19,16.87,64.16,0.27902256458724467,-1.0320877439176144,28.967912256082386
2013-11-20,16.92,63.83,0.2786995418376528,-0.8693917554973751,29.130608244502625
2013-11-21,17.09,64.49,0.2784879106457372,-0.8696853575435917,29.13031464245641
2013-11-22,17.01,64.85,0.2782578973645614,-1.0350246440918056,28.964975355908194
2013-11-25,16.94,64.91,0.27787482889205295,-1.0968551433831557,28.903144856616844
2013-11-26,16.87,65.29,0.27752326465644855,-1.2494939494195272,28.750506050580473
2013-11-27,17.03,65.54,0.27711336196681013,-1.1320097433047351,28.867990256695265
2013-11-29,17.08,65.6,0.27662838537572926,-1.0668220806478388,28.93317791935216
2013-12-02,17.06,65.29,0.2760586618659314,-0.9638700332266659,29.036129966773334
2013-12-03,16.56,64.67,0.2755839537697094,-1.2620142902871088,28.73798570971289
2013-12-04,16.62,64.52,0.27497936153135993,-1.1216684060033408,28.87833159399666
2013-12-05,16.74,64.59,0.2743833077327017,-0.9824178464552062,29.017582153544794
2013-12-06,16.7,65.13,0.2738486859828902,-1.1357649180656395,28.86423508193436
2013-12-09,16.56,65.08,0.2732916767621152,-1.2258223236784573,28.774177676321543
2013-12-10,16.53,65.12,0.2727243398340074,-1.2298090099905608,28.77019099000944
2013-12-11,16.41,64.52,0.27216618108453033,-1.1501620035738966,28.849837996426103
2013-12-12,16.39,64.32,0.2716253546197281,-1.0809428091409075,28.919057190859093
2013-12-13,16.59,64.48,0.2710952666129546,-0.890222791203314,29.109777208796686
2013-12-16,16.86,64.9,0.27059824214695793,-0.7018259153375723,29.298174084662428
2013-12-17,16.7,64.73,0.2701775768799707,-0.7885945514405037,29.211405448559496
2013-12-18,15.65,65.69,0.2697460359080451,-2.0696170987994815,27.930382901200517
2013-12-19,15.3,65.65,0.2689489815053569,-2.3565006358266807,27.64349936417332
2013-12-20,15.42,65.66,0.2680577675166158,-2.1806730151409948,27.819326984859003
2013-12-23,15.15,65.95,0.26721925897981297,-2.4731101297186644,27.526889870281337
2013-12-24,15.19,66.09,0.26634364948944145,-2.4126517947571866,27.58734820524281
2013-12-26,15.33,66.58,0.26550281759056304,-2.3471775951796854,27.652822404820313
2013-12-27,15.3,66.27,0.26461530802646455,-2.2360564629138047,27.763943537086195
2013-12-30,15.28,66.57,0.2637435812894898,-2.2774102064413366,27.72258979355866
2013-12-31,15.43,66.83,0.2628696910425441,-2.1375814523732224,27.862418547626778
2014-01-02,15.44,66.52,0.2620211807015977,-1.9896489402702766,28.01035105972972
2014-01-03,15.51,66.34,0.26122271092911525,-1.8195146430375058,28.180485356962492
2014-01-06,15.58,65.93,0.26048184771116256,-1.593568219596948,28.406431780403054
2014-01-07,15.38,66.33,0.2597522415973204,-1.8493661851502612,28.15063381484974
2014-01-08,15.54,66.15,0.25894752262232995,-1.5893786214671302,28.41062137853287
2014-01-09,15.84,66.14,0.258189912491325,-1.2366808121762354,28.763319187823765
2014-01-10,16.07,66.34,0.25751394562470575,-1.0134751527429806,28.98652484725702
2014-01-13,16.11,65.01,0.2569062215512512,-0.5914734630468423,29.408526536953158
2014-01-14,16.4,65.57,0.2563702881963579,-0.4101997970351867,29.589800202964813
2014-01-15,16.7,65.73,0.2558571709596192,-0.11749184717577066,29.88250815282423
2014-01-16,16.73,65.38,0.2554176894859202,0.030791461410540677,30.03079146141054
2014-01-17,16.52,65.09,0.2550272918207174,-0.07972642461049873,29.9202735753895
2014-01-21,16.41,65.03,0.254601867271946,-0.1467594286946472,29.853240571305353
2014-01-22,16.55,65.2,0.2541504372334634,-0.020608507621815875,29.979391492378184
2014-01-23,16.43,64.74,0.25370039550041,0.005436395303455299,30.005436395303455
2014-01-24,15.83,63.5,0.2533168581092565,-0.2556204899377885,29.74437951006221
2014-01-27,15.71,63.25,0.2528624066974586,-0.28354722361425466,29.716452776385744
2014-01-28,15.72,63.69,0.252405110869105,-0.3556815112532963,29.644318488746705
2014-01-29,15.26,62.67,0.2519718157320965,-0.5310736919304873,29.468926308069513
2014-01-30,15.25,63.72,0.2515563629852402,-0.7791714494195041,29.220828550580496
2014-01-31,14.96,62.82,0.2511337131698509,-0.8162198613300315,29.183780138669967
2014-02-03,14.55,61.17,0.250683059037386,-0.7842827213169024,29.215717278683098
2014-02-04,14.87,61.92,0.2502149020090535,-0.623306732400593,29.376693267599407
2014-02-05,14.73,62.0,0.2498119831232662,-0.7583429536425026,29.241657046357496
2014-02-06,14.85,63.31,0.24938194715480563,-0.9383710743707461,29.061628925629254
2014-02-07,14.97,64.09,0.24887888263119304,-0.9806475878331629,29.01935241216684
2014-02-10,14.84,64.05,0.2483501439711458,-1.0668267213518874,28.933173278648113
2014-02-11,14.96,64.52,0.24782774954990663,-1.0298464009599737,28.970153599040025
2014-02-12,15.0,64.58,0.24726684183922665,-0.9684926459772569,29.031507354022743
2014-02-13,15.08,64.78,0.24674110179857559,-0.9038885745117273,29.096111425488274
2014-02-14,15.24,65.17,0.24624053629263828,-0.8074957501912383,29.192504249808763
2014-02-18,15.39,65.25,0.24574837012395007,-0.6450811505877425,29.354918849412257
2014-02-19,15.25,64.72,0.24530179940007826,-0.6259324571730644,29.374067542826936
2014-02-20,15.27,65.07,0.24482282814174297,-0.660621427183214,29.339378572816784
2014-02-21,15.16,65.2,0.244320969311937,-0.769727199138293,29.230272800861705
2014-02-24,15.18,65.47,0.24382364859791247,-0.7831342737053291,29.21686572629467
2014-02-25,15.15,65.93,0.243335342172884,-0.8930991094582428,29.10690089054176
2014-02-26,15.26,66.3,0.24284919215549805,-0.8409014399095209,29.159098560090477
2014-02-27,15.39,66.57,0.24234070968922658,-0.7426210440118126,29.257378955988187
2014-02-28,15.39,66.84,0.24183933900247043,-0.774541418925125,29.225458581074875
2014-03-03,15.2,66.21,0.24130798566183473,-0.7770017306700758,29.222998269329924
2014-03-04,15.37,67.04,0.2408619063190429,-0.7773821996286383,29.22261780037136
2014-03-05,15.63,67.32,0.24038259432244602,-0.5525562497870649,29.447443750212933
2014-03-06,15.67,67.49,0.23992825440550003,-0.5227578898271954,29.477242110172803
2014-03-07,15.62,67.39,0.2395152772764727,-0.5209345356614978,29.479065464338504
2014-03-10,15.51,67.21,0.23912949882343537,-0.5618936159230916,29.43810638407691
2014-03-11,15.3,66.82,0.23873725863720455,-0.6524236221380058,29.347576377861994
2014-03-12,15.4,66.72,0.2383126080247065,-0.5002172074084168,29.49978279259158
2014-03-13,15.18,65.91,0.23791536309742453,-0.5010015817512503,29.49899841824875
2014-03-14,15.08,65.85,0.2374719223043962,-0.557526083744488,29.442473916255512
2014-03-17,15.28,66.29,0.23696187366451282,-0.428202605220557,29.571797394779445
2014-03-18,15.49,66.58,0.23650752799553557,-0.2566712139427576,29.74332878605724
2014-03-19,15.48,66.14,0.23641177578030062,-0.15627485010908337,29.843725149890915
2014-03-20,15.55,66.31,0.23642789052116522,-0.12753342045846594,29.872466579541534
2014-03-21,15.47,65.68,0.23642151129770517,-0.05816486203327642,29.941835137966724
2014-03-24,15.39,65.02,0.23652019530660964,0.011456901164242694,30.011456901164244
2014-03-25,15.33,64.63,0.23663687261496233,0.03615892289498568,30.036158922894984
2014-03-26,15.25,64.11,0.23675647867008548,0.07154215246081996,30.07154215246082
2014-03-27,15.25,63.8,0.23687531690135905,0.1373547816932934,30.137354781693293
2014-03-28,15.45,64.28,0.2370368835133553,0.21326912776151907,30.21326912776152
2014-03-31,15.6,64.72,0.23719821432944369,0.24853156859840375,30.248531568598402
2014-04-01,16.32,65.62,0.23734953729697106,0.7451233625727589,30.74512336257276
2014-04-02,16.46,66.06,0.23760265011497286,0.7639689334048931,30.763968933404893
2014-04-03,16.39,65.74,0.23782258871031214,0.7555430181840812,30.75554301818408
2014-04-04,16.13,64.65,0.23812016525759286,0.735531316096619,30.73553131609662
2014-04-07,15.94,63.39,0.23836182141241619,0.8302441406669381,30.830244140666938
2014-04-08,16.1,64.03,0.23854929622391352,0.825688562782819,30.82568856278282
2014-04-09,15.84,64.72,0.2386935150799806,0.3917557040236552,30.391755704023655
2014-04-10,15.63,63.11,0.23864168290641108,0.5693233917763969,30.569323391776397
2014-04-11,15.63,62.24,0.2385888804125786,0.7802280831211075,30.78022808312111
2014-04-14,15.7,62.73,0.238516532570525,0.737857911850968,30.737857911850966
2014-04-15,15.84,62.81,0.23840593352798273,0.8657233151074042,30.865723315107402
2014-04-16,16.07,63.69,0.2383629667827386,0.8886626456073792,30.88866264560738
2014-04-17,16.0,63.77,0.2383529449540376,0.8002327002810201,30.800232700281022
2014-04-21,15.98,63.94,0.23829435093594475,0.7434592011556926,30.743459201155694
2014-04-22,16.1,64.49,0.2382254032823782,0.736843742319433,30.736843742319433
2014-04-23,16.23,64.19,0.23823689181592594,0.9375739143357151,30.937573914335715
2014-04-24,16.32,64.54,0.23831457101681192,0.9391775865749583,30.939177586574957
2014-04-25,15.78,63.44,0.238417972611131,0.6547638175498491,30.65476381754985
2014-04-28,15.97,63.28,0.23850342861534454,0.8775030372209969,30.877503037220997
2014-04-29,16.12,63.57,0.23871003017951947,0.9452033814879481,30.94520338148795
2014-04-30,16.15,63.84,0.23895674397226946,0.8950014648103153,30.895001464810314
2014-05-01,15.91,64.09,0.23919878829347282,0.5797496582713269,30.579749658271325
2014-05-02,15.9,64.25,0.239331120233373,0.5229755250057853,30.522975525005783
2014-05-05,15.74,64.31,0.23949018440300812,0.33838624104254755,30.33838624104255
2014-05-06,15.56,63.39,0.23965386813683126,0.368341298806266,30.368341298806264
2014-05-07,15.46,63.31,0.2398443646807341,0.2754532720627232,30.275453272062723
2014-05-08,15.81,63.49,0.240045063491843,0.5695389189028877,30.569538918902886
2014-05-09,15.77,63.84,0.24032217245980975,0.42783251016574475,30.427832510165743
2014-05-12,15.84,64.64,0.24056261369286863,0.2900326508929716,30.29003265089297
2014-05-13,15.86,64.46,0.2407654764556315,0.34025738766999325,30.340257387669993
2014-05-14,15.75,63.74,0.24096813763816682,0.39069090694324693,30.39069090694325
2014-05-15,15.69,63.28,0.24115252428722392,0.4298682631044688,30.429868263104467
2014-05-16,15.76,63.75,0.24135164497486433,0.3738326328523982,30.373832632852398
2014-05-19,15.92,64.04,0.2415579806810587,0.4506269171849997,30.450626917184998
2014-05-20,15.77,63.46,0.2418245595771106,0.42381344923655995,30.42381344923656
2014-05-21,15.91,64.23,0.24210053028832118,0.35988293958113005,30.35988293958113
2014-05-22,15.91,64.57,0.24240464950930676,0.25793178118406423,30.257931781184062
2014-05-23,16.02,65.08,0.24268450360524782,0.2260925053704721,30.226092505370474
2014-05-27,16.16,65.42,0.24294558006441294,0.26650015218610434,30.266500152186104
2014-05-28,16.31,65.35,0.24324056019283027,0.41422939139854087,30.414229391398543
2014-05-29,16.54,65.62,0.24358677815580812,0.5558356174158696,30.55583561741587
2014-05-30,16.44,65.68,0.24398841801247156,0.4148407049408682,30.414840704940868
2014-06-02,16.44,65.9,0.24431047730564118,0.339939545558245,30.339939545558245
2014-06-03,16.55,65.78,0.24462026950344315,0.4588786720635092,30.45887867206351
2014-06-04,16.79,66.1,0.24497357949252857,0.5972463955438627,30.597246395543863
2014-06-05,16.68,66.53,0.24538770107532823,0.3543562474584121,30.354356247458412
2014-06-06,17.08,66.92,0.24577480063582913,0.6327503414503113,30.63275034145031
2014-06-09,17.0,66.94,0.24621009980282013,0.5186959191992209,30.51869591919922
2014-06-10,17.01,66.81,0.24662455107651146,0.5330137425782695,30.53301374257827
2014-06-11,16.9,66.61,0.24707166579792939,0.4425563411999214,30.44255634119992
2014-06-12,16.52,65.76,0.2474799071093591,0.24572130848854457,30.245721308488545
2014-06-13,16.56,65.79,0.24780686108206249,0.25678660941110465,30.256786609411105
2014-06-16,16.63,65.94,0.248114669077752,0.26931872101303256,30.269318721013033
2014-06-17,16.79,66.2,0.2484246332789342,0.3442892769345569,30.344289276934557
2014-06-18,16.83,66.7,0.24873766505286452,0.23919774097393542,30.239197740973935
2014-06-19,16.78,66.54,0.24900441244616267,0.21124639583233673,30.211246395832337
2014-06-20,16.67,66.08,0.24925701908940548,0.19909617857208772,30.199096178572088
2014-06-23,16.88,66.16,0.24949570708600374,0.3733640191899923,30.373364019189992
2014-06-24,16.97,66.0,0.2497633765683477,0.4856171464890515,30.48561714648905
2014-06-25,17.2,66.56,0.25004518093783235,0.556992756777877,30.556992756777877
2014-06-26,17.2,66.61,0.25034209111877,0.5247133105787292,30.52471331057873
2014-06-27,17.28,66.77,0.2505087256790689,0.5535323864085733,30.553532386408573
2014-06-30,17.24,66.74,0.25067851342714886,0.5097160138720831,30.509716013872083
2014-07-01,17.21,67.45,0.25083670294052335,0.29106438666169865,30.2910643866617
2014-07-02,17.22,67.55,0.25093656386702906,0.2692351107821871,30.269235110782187
2014-07-03,17.32,68.07,0.2510000968916856,0.2344234045829623,30.234423404582962
2014-07-07,17.32,67.65,0.25105580330047034,0.3360749067231801,30.33607490672318
2014-07-08,17.11,66.99,0.25124926364346184,0.2788118285244927,30.278811828524493
2014-07-09,17.43,67.8,0.2513787153826619,0.3865230970555267,30.386523097055527
2014-07-10,17.3,67.17,0.25148519782154416,0.40773926232687785,30.407739262326878
2014-07-11,17.47,67.39,0.25161075844910047,0.5139509881151199,30.51395098811512
2014-07-14,17.55,67.58,0.2517368808255592,0.5376215938087121,30.537621593808712
2014-07-15,17.54,67.35,0.2518690954677629,0.5766164202461681,30.576616420246168
2014-07-16,17.8,67.52,0.2520351871392904,0.7825841643551144,30.782584164355114
2014-07-17,17.74,66.88,0.25227350648946684,0.8679478859844565,30.867947885984456
2014-07-18,17.72,67.4999,0.2525404747885933,0.6735432058174311,30.67354320581743
2014-07-21,17.7,67.19,0.2527113790915301,0.7203224388400926,30.720322438840093
2014-07-22,17.82,67.47,0.252895699788462,0.7571271352724693,30.75712713527247
2014-07-23,17.78,67.42,0.2531569188452625,0.7121605314524047,30.712160531452405
2014-07-24,17.84,67.57,0.2533535933566914,0.7208976968883647,30.720897696888365
2014-07-25,17.62,66.82,0.25353697415580995,0.6786593869087838,30.678659386908784
2014-07-28,17.64,66.95,0.25371943897577226,0.6534835605720453,30.653483560572045
2014-07-29,17.57,66.76,0.2539728084283298,0.6147753093247026,30.614775309324703
2014-07-30,17.46,67.13,0.25423214198062655,0.39339630884054344,30.393396308840543
2014-07-31,17.02,65.89,0.2544824623012113,0.25215055897318805,30.252150558973188
2014-08-01,16.81,65.65,0.254683833943075,0.09000630163712486,30.090006301637125
2014-08-04,17.02,66.29,0.25486631895553635,0.12491171643749155,30.12491171643749
2014-08-05,16.87,65.83,0.25498742238910843,0.08417798412499167,30.08417798412499
2014-08-06,16.98,65.69,0.25513169301816796,0.2203990856365472,30.220399085636547
2014-08-07,16.82,65.35,0.25534650075197535,0.133106175858412,30.133106175858412
2014-08-08,17.09,66.36,0.2555261130010587,0.1332871412497454,30.133287141249745
2014-08-11,17.17,66.66,0.2556893447640013,0.12574827803167565,30.125748278031676
2014-08-12,17.21,66.49,0.25583832212131935,0.19930996215347818,30.199309962153478
2014-08-13,17.42,66.73,0.2560207287533944,0.3357367702859939,30.335736770285994
2014-08-14,17.43,67.25,0.2562201083776222,0.1991977116049064,30.199197711604906
2014-08-15,17.31,67.12,0.25638754816692305,0.1012677670361235,30.101267767036124
2014-08-18,17.43,67.74,0.2565477887035349,0.051452793222548365,30.05145279322255
2014-08-19,17.36,68.25,0.256719693588931,-0.16111908744453984,29.83888091255546
2014-08-20,17.41,68.57,0.25684611737905727,-0.20193826868195686,29.798061731318043
2014-08-21,17.4,68.51,0.2569516707145019,-0.20375896065052856,29.79624103934947
2014-08-22,17.17,68.64,0.257017142825078,-0.471656683513352,29.528343316486648
2014-08-25,17.23,68.84,0.2569760457951915,-0.46023099254098554,29.539769007459014
2014-08-26,17.19,68.85,0.2569652372727876,-0.5020565862314221,29.497943413768578
2014-08-27,17.36,68.92,0.25695775740944266,-0.3495286406587894,29.65047135934121
2014-08-28,17.42,68.83,0.25695445240618536,-0.2661749591177376,29.733825040882262
2014-08-29,17.41,68.82,0.25693423781026475,-0.2722142461024184,29.72778575389758
2014-09-02,17.6,68.95,0.25696682429485923,-0.1178625351305449,29.882137464869455
2014-09-03,17.47,68.77,0.25696553237186553,-0.20151966121319376,29.798480338786806
2014-09-04,17.27,69.03,0.25696410811049464,-0.46823238286744484,29.531767617132555
2014-09-05,17.14,69.26,0.25688368518508775,-0.6517640359191788,29.34823596408082
2014-09-08,16.8,68.97,0.25676906287985524,-0.9093622668236137,29.090637733176386
2014-09-09,16.63,68.28,0.2566265605581329,-0.892461554909314,29.107538445090686
2014-09-10,16.63,68.52,0.2564807428945237,-0.9440605031327642,29.055939496867236
2014-09-11,16.66,68.55,0.2563115613278692,-0.9101575290254331,29.089842470974567
2014-09-12,16.59,68.35,0.256125887597271,-0.9162044172734731,29.083795582726527
2014-09-15,16.47,68.07,0.25595836671783234,-0.9530860224828466,29.046913977517153
2014-09-16,16.52,68.42,0.2557820505056422,-0.9806078955960373,29.019392104403963
2014-09-17,16.53,68.39,0.25559271807126244,-0.9499859888936371,29.050014011106363
2014-09-18,16.58,68.69,0.2553625716094519,-0.9608550438532539,29.039144956146746
2014-09-19,16.65,68.49,0.2550937631056754,-0.8213718351077084,29.17862816489229
2014-09-22,16.36,67.53,0.2548350498490374,-0.8490109163054953,29.150989083694505
2014-09-23,16.17,66.95,0.254571397485206,-0.8735550616345407,29.12644493836546
2014-09-24,16.41,67.71,0.25428961685991447,-0.8079499575848068,29.192050042415193
2014-09-25,16.2,66.72,0.25402505673405834,-0.7485517852963746,29.251448214703625
2014-09-26,16.33,67.41,0.2538244155249057,-0.780303850533894,29.219696149466106
2014-09-29,15.11,67.06,0.25361450718278267,-1.8973888516774053,28.102611148322595
2014-09-30,14.79,66.69,0.25313665601794716,-2.0916835898368973,27.908316410163103
2014-10-01,14.59,65.8,0.25257971194187306,-2.029745045775247,27.970254954224753
2014-10-02,14.56,66.1,0.2520459571714428,-2.1002377690323666,27.89976223096763
2014-10-03,14.59,66.95,0.25145441578397404,-2.2448731367370627,27.755126863262937
2014-10-06,14.52,66.59,0.2508048930286166,-2.1810978267755807,27.81890217322442
2014-10-07,14.1,65.6,0.2501342390712185,-2.308806083071934,27.691193916928064
2014-10-08,14.21,66.63,0.24942060016618836,-2.408894589073128,27.591105410926872
2014-10-09,13.84,65.12,0.24865059359366873,-2.3521266548197097,27.64787334518029
2014-10-10,13.79,64.55,0.2478394138831774,-2.208034166159102,27.791965833840898
2014-10-13,13.54,63.24,0.24703110196861636,-2.0822468884953,27.9177531115047
2014-10-14,13.78,63.7,0.2462878811839106,-1.908538031415107,28.091461968584895
2014-10-15,13.62,63.17,0.24555547034760603,-1.8917390618582743,28.108260938141726
2014-10-16,13.98,63.24,0.24480299726129112,-1.501341546804051,28.49865845319595
2014-10-17,14.02,63.94,0.2441342646270287,-1.5899448802522151,28.410055119747785
2014-10-20,14.17,64.83,0.24342164505661806,-1.611025249020548,28.38897475097945
2014-10-21,14.26,66.09,0.2426991052270243,-1.779983864454037,28.22001613554596
2014-10-22,14.13,65.52,0.24191755949847993,-1.7204384983404033,28.279561501659597
2014-10-23,14.4,66.41,0.2411477507595901,-1.6146221279443775,28.38537787205562
2014-10-24,13.78,66.35,0.24043294706083398,-2.172726037486335,27.827273962513665
2014-10-27,13.82,66.48,0.2396100666631747,-2.1092772317678534,27.890722768232145
2014-10-28,14.16,67.2,0.23882709596590224,-1.8891808489086301,28.11081915109137
2014-10-29,13.91,67.0,0.23806444144555147,-2.0403175768519493,27.959682423148053
2014-10-30,13.95,67.44,0.23726567652120256,-2.0511972245899024,27.948802775410098
2014-10-31,14.09,68.1,0.23641456644395195,-2.0098319748331264,27.990168025166874
2014-11-03,13.99,68.1,0.23557750087110282,-2.0528278093221015,27.947172190677897
2014-11-04,13.95,67.28,0.23470396228812415,-1.8408825827449942,28.159117417255004
2014-11-05,13.94,67.55,0.23387132002028033,-1.858007667369936,28.141992332630064
2014-11-06,14.19,68.12,0.23300077446718315,-1.682012756704518,28.317987243295484
2014-11-07,14.17,68.0067,0.23211750573076106,-1.6155455769801481,28.384454423019854
2014-11-10,14.0,67.97,0.23126118253116718,-1.7188225766434329,28.281177423356567
2014-11-11,14.37,68.26,0.23038844436763095,-1.35631521253449,28.64368478746551
2014-11-12,14.58,68.58,0.22959226025982676,-1.1654372086189184,28.83456279138108
2014-11-13,14.93,69.01,0.22887288149594318,-0.8645175520350392,29.13548244796496
2014-11-14,15.14,69.28,0.22821977443625788,-0.6710659729439445,29.328934027056057
2014-11-17,15.54,69.2,0.227603554840062,-0.21016599493229293,29.789834005067707
2014-11-18,15.5,69.33,0.22715915678492318,-0.2489443398987241,29.751055660101276
2014-11-19,15.44,69.62,0.2266923219513552,-0.3423194542533494,29.65768054574665
2014-11-20,15.46,69.92,0.2262040016581678,-0.3561837959390939,29.643816204060904
2014-11-21,15.43,70.09,0.225664005465715,-0.38679014309196447,29.613209856908036
2014-11-24,15.67,70.74,0.22508712042182757,-0.2526628986400823,29.747337101359918
2014-11-25,15.68,70.96,0.22453670005940016,-0.25312423621503477,29.746875763784963
2014-11-26,15.61,70.95,0.2239353809417943,-0.27821527782030664,29.72178472217969
2014-11-28,15.73,71.81,0.223341765624256,-0.30817218947782266,29.691827810522177
2014-12-01,15.77,71.02,0.22279313225831235,-0.05276825298534327,29.947231747014655
2014-12-02,15.9,71.29,0.22234688058568114,0.048890883046791345,30.04889088304679
2014-12-03,16.01,71.41,0.22199093171928683,0.15762756592572913,30.15762756592573
2014-12-04,15.81,71.37,0.2216656239311448,-0.010275579965805193,29.989724420034193
2014-12-05,15.7,71.53,0.22130360622264275,-0.12984695310563765,29.870153046894362
2014-12-08,15.43,70.95,0.22089890919960467,-0.24277760771195211,29.75722239228805
2014-12-09,15.43,70.82,0.22046655264829668,-0.18344125855236904,29.81655874144763
2014-12-10,15.16,69.88,0.2200587283715497,-0.2177039386038917,29.78229606139611
2014-12-11,15.28,70.45,0.21964112159946775,-0.19371701668250374,29.806282983317494
2014-12-12,14.99,70.0,0.21921859816768535,-0.355301871737975,29.644698128262025
2014-12-15,14.28,69.577,0.21875089176903667,-0.9400307966142645,29.059969203385734
2014-12-16,14.09,68.51,0.218102032699041,-0.8521702602112988,29.1478297397887
2014-12-17,14.45,69.82,0.21749344218970085,-0.735392133684913,29.26460786631509
2014-12-18,14.81,70.97,0.2169199889233989,-0.5848116138936188,29.41518838610638
2014-12-19,15.03,70.87,0.21635081979868173,-0.3027825991325752,29.697217400867423
2014-12-22,15.22,71.56,0.21585071043957751,-0.22627683905616713,29.77372316094383
2014-12-23,15.33,71.96,0.21536265860411266,-0.16749691315194504,29.832503086848057
2014-12-24,15.3,71.84,0.21515942075463876,-0.15705278701324765,29.84294721298675
2014-12-26,15.45,72.23,0.21501427012077182,-0.08048073082334994,29.91951926917665
2014-12-29,15.52,72.78,0.21489017674554253,-0.11970706354058613,29.880292936459412
2014-12-30,15.5,72.44,0.21477596343145153,-0.058370790974347386,29.941629209025653
2014-12-31,15.5,72.15,0.2147111506689988,0.008590479231736836,30.008590479231735
2015-01-02,15.36,71.63,0.2146611391367715,-0.016177396366943597,29.983822603633058
2015-01-05,14.76,70.26,0.2146528638620484,-0.32151021494752285,29.678489785052477
2015-01-06,14.62,69.56,0.21459519364460677,-0.3072416699188487,29.69275833008115
2015-01-07,15.04,70.66,0.21455102128798612,-0.12017516420909935,29.8798248357909
2015-01-08,15.42,71.72,0.21453473342227727,0.033568918954273386,30.033568918954273
2015-01-09,15.21,70.89,0.21454908030149497,0.0006156974270226101,30.000615697427023
2015-01-12,15.22,70.51,0.21452423823577338,0.093895961995619,30.09389596199562
2015-01-13,15.21,70.51,0.21453215810658638,0.08333753190459348,30.083337531904593
2015-01-14,15.11,69.66,0.214462487107433,0.1705431480962183,30.17054314809622
2015-01-15,14.86,68.76,0.21443582380161544,0.11539275540092042,30.11539275540092
