date,IVZ,KCE,beta,value,price
2013-06-07,34.44,41.74,0.7817433469772582,1.810032697169241,31.81003269716924
2013-06-10,34.26,41.789,0.783838684901047,1.5041651966701437,31.504165196670144
2013-06-11,33.62,40.98,0.7857195079742606,1.4212145632148037,31.421214563214804
2013-06-12,33.16,40.42,0.7873650655428874,1.3347040507564856,31.334704050756486
2013-06-13,34.01,41.35,0.7889265265324615,1.3878881278827109,31.38788812788271
2013-06-14,33.52,40.89,0.7905828892279025,1.193065659471067,31.193065659471067
2013-06-17,34.35,41.7,0.7922338431220168,1.3138487418118956,31.313848741811896
2013-06-18,34.54,41.99,0.793901101028147,1.2040927678281008,31.2040927678281
2013-06-19,34.01,41.35,0.7954906785751957,1.1164604409156524,31.116460440915652
2013-06-20,32.8,39.99,0.7970357926315726,0.9265386526634067,30.926538652663407
2013-06-21,32.81,39.53,0.7984157215668773,1.24862652646134,31.24862652646134
2013-06-24,31.3,38.61,0.7999720150158844,0.4130805002367026,30.413080500236703
2013-06-25,31.5,39.34,0.8011422697625549,-0.0169368924589115,29.98306310754109
2013-06-26,31.92,39.55,0.8021860911963724,0.19354009318347565,30.193540093183476
2013-06-27,32.51,40.292,0.8032480575140044,0.14552926664573107,30.14552926664573
2013-06-28,31.8,39.96,0.8042301366313982,-0.3370362597906684,29.66296374020933
2013-07-01,31.75,40.25,0.8048783010593521,-0.6463516176389206,29.35364838236108
2013-07-02,31.49,40.19,0.8054600472975536,-0.8814393008886761,29.118560699111324
2013-07-03,31.45,39.97,0.80594817722144,-0.7637486435409535,29.236251356459046
2013-07-05,31.92,40.7,0.8064940098120844,-0.9043061993518364,29.095693800648164
2013-07-08,31.93,40.97,0.8068847602787347,-1.1280686286197579,28.871931371380242
2013-07-09,32.05,41.43,0.8070936307272379,-1.387889121029474,28.612110878970526
2013-07-10,31.34,41.4,0.8070898296378319,-2.0735189470062387,27.92648105299376
2013-07-11,32.07,41.89,0.8068366101881594,-1.7283856007819978,28.271614399218002
2013-07-12,31.75,42.14,0.8066414557207614,-2.241870944072886,27.758129055927114
2013-07-15,32.13,42.54,0.8062754058426002,-2.168955764544208,27.831044235455792
2013-07-16,31.94,42.03,0.8058630101824694,-1.9304223179691924,28.069577682030808
2013-07-17,31.82,42.11,0.8054965485660087,-2.0994596601146256,27.900540339885374
2013-07-18,32.52,42.75,0.8050118629673584,-1.8942571418545668,28.105742858145433
2013-07-19,32.49,42.78,0.8046385341570628,-1.9324364912391445,28.067563508760855
2013-07-22,33.0,43.14,0.8042512240534745,-1.695397805666893,28.304602194333107
2013-07-23,32.98,43.33,0.8039724068993496,-1.8561243909488212,28.14387560905118
2013-07-24,32.69,42.88,0.8036468794068224,-1.7703781889645498,28.22962181103545
2013-07-25,32.8,43.33,0.8034160409828731,-2.0120170557878936,27.987982944212106
2013-07-26,32.85,43.35,0.8024324483750944,-1.9354466370603447,28.064553362939655
2013-07-29,32.23,42.89,0.8013154578618041,-2.138419987692785,27.861580012307215
2013-07-30,32.24,43.1,0.8001271418189497,-2.245479812396731,27.75452018760327
2013-07-31,32.19,43.26,0.7988168896165926,-2.3668186448137973,27.633181355186203
2013-08-01,33.04,44.12,0.797479388144069,-2.1447906049163237,27.855209395083676
2013-08-02,33.1,44.14,0.7962401179145677,-2.046038804749017,27.953961195250983
2013-08-05,33.12,44.07,0.7949875995213884,-1.915103510907592,28.084896489092408
2013-08-06,33.01,43.59,0.7937613407890715,-1.5900568449956296,28.40994315500437
2013-08-07,32.67,43.23,0.7922910736814929,-1.5807431152509324,28.419256884749068
2013-08-08,32.6,43.35,0.7909151467773605,-1.6861716127985815,28.31382838720142
2013-08-09,32.57,43.37,0.7895565733805949,-1.673068587516397,28.326931412483603
2013-08-12,32.3,43.02,0.7882003761364297,-1.608380181389208,28.391619818610792
2013-08-13,33.12,43.3801,0.7870225301566359,-1.0211160604478806,28.97888393955212
2013-08-14,32.88,43.206,0.7860741578681759,-1.0831200648524089,28.91687993514759
2013-08-15,32.11,42.4,0.7851022850959268,-1.1783368880672995,28.8216631119327
2013-08-16,32.04,42.44,0.7841193245292364,-1.2380241330207937,28.761975866979206
2013-08-19,31.2,41.81,0.7830338427643647,-1.53864496597809,28.46135503402191
