date,AEP,XLU,beta,value,price
2013-01-10,43.55,35.36,1.2132267109139683,0.6503035020820818,30.65030350208208
2013-01-11,43.24,35.4,1.2136760463601173,0.27586795885185467,30.275867958851855
2013-01-14,43.24,35.33,1.2138922858394927,0.35318554129072766,30.353185541290728
2013-01-15,43.16,35.43,1.2140478283420644,0.14628544184065362,30.146285441840654
2013-01-16,43.12,35.26,1.214168011006372,0.3084359319153265,30.308435931915326
2013-01-17,43.2,35.4,1.2144107729791653,0.20985863653755388,30.209858636537554
2013-01-18,43.51,35.68,1.2145903726689449,0.1734155031720448,30.173415503172045
2013-01-22,44.02,35.98,1.214719423558075,0.31439514038046923,30.31439514038047
2013-01-23,44.1,35.89,1.2148741182848046,0.4981678947583603,30.49816789475836
2013-01-24,44.19,36.05,1.2150788623203035,0.3864070133530575,30.386407013353057
2013-01-25,44.46,36.23,1.215464778124594,0.4237110885459643,30.423711088545964
2013-01-28,44.49,36.21,1.2159408556731228,0.4607816160762255,30.460781616076225
2013-01-29,45.02,36.46,1.2164239097520293,0.6691842504410133,30.669184250441013
2013-01-30,45.11,36.49,1.2169688503295375,0.7028066514751714,30.70280665147517
2013-01-31,45.29,36.58,1.2173330702345782,0.7599562908191331,30.759956290819133
2013-02-01,45.24,36.68,1.2176622165578217,0.5761498966591034,30.576149896659103
2013-02-04,45.0,36.43,1.2179184861832857,0.6312295483429011,30.6312295483429
2013-02-05,44.85,36.53,1.218296677793086,0.3456223602185702,30.34562236021857
2013-02-06,44.58,36.64,1.2186975505659643,-0.07307825273693425,29.926921747263066
2013-02-07,44.5,36.69,1.2188808131868532,-0.22073703582564264,29.779262964174357
2013-02-08,44.57,36.69,1.2189846728829523,-0.15454764807551413,29.845452351924486
2013-02-11,44.73,36.78,1.219201058438086,-0.11221492935280253,29.887785070647197
2013-02-12,44.9,36.94,1.219482425341711,-0.14768079212279872,29.8523192078772
2013-02-13,44.93,36.94,1.2196846650327036,-0.12515152630806625,29.874848473691934
2013-02-14,44.77,36.64,1.2198908777283959,0.07319824003158004,30.07319824003158
2013-02-15,45.13,36.72,1.2201049786617462,0.32774518354068505,30.327745183540685
2013-02-19,45.56,37.04,1.220493041295064,0.35293775043083286,30.352937750430833
2013-02-20,45.57,36.97,1.2209877928320703,0.4300812989983669,30.430081298998367
2013-02-21,45.36,36.81,1.2215274296194951,0.39557531570638105,30.39557531570638
2013-02-22,46.18,37.18,1.2219889787131515,0.7464497714450289,30.74644977144503
2013-02-25,45.68,36.85,1.222665196002128,0.6247875273215797,30.62478752732158
2013-02-26,46.33,36.96,1.2233528299625511,1.1148794045841086,31.11487940458411
2013-02-27,46.66,37.3,1.2241703141444045,0.9984472824137143,30.998447282413714
2013-02-28,46.79,37.43,1.2249243579853306,0.941081280609076,30.941081280609076
2013-03-01,46.71,37.5,1.2256581477614625,0.747819458945159,30.74781945894516
2013-03-04,47.46,37.88,1.2263531933341387,1.005741036502826,31.005741036502826
2013-03-05,47.66,38.08,1.2270542712875723,0.9337733493692468,30.933773349369247
2013-03-06,47.66,38.06,1.227644882520946,0.9358357712527834,30.935835771252783
2013-03-07,47.39,37.89,1.2282014348166286,0.8534476347979449,30.853447634797945
2013-03-08,47.49,37.97,1.228737780878423,0.8348264600462798,30.83482646004628
2013-03-11,47.38,38.06,1.2292366251154483,0.5952540481060353,30.595254048106035
2013-03-12,47.29,37.96,1.2296406416392551,0.6128412433738717,30.61284124337387
2013-03-13,47.44,38.13,1.230006606870039,0.5398480800454024,30.539848080045402
2013-03-14,47.68,38.208,1.2305073383509186,0.6647756162881038,30.664775616288104
2013-03-15,47.9,38.13,1.231042131608561,0.960363521765565,30.960363521765565
2013-03-18,47.69,37.92,1.231716966816935,0.9832926183018174,30.983292618301817
2013-03-19,47.7,38.02,1.2323788470009231,0.8449562370249026,30.844956237024903
2013-03-20,48.06,38.3,1.233014034776915,0.8355624680441593,30.83556246804416
2013-03-21,47.63,38.11,1.2336778386858267,0.6145375676831506,30.61453756768315
2013-03-22,47.86,38.17,1.2340180494606676,0.7575310520863141,30.757531052086314
2013-03-25,47.66,38.09,1.234458849805913,0.6394624108927687,30.63946241089277
2013-03-26,48.03,38.45,1.234865070321223,0.5494380461489783,30.54943804614898
2013-03-27,48.15,38.63,1.2352685777602763,0.431574841120522,30.431574841120522
2013-03-28,48.63,39.1,1.2356193735143612,0.3172824955884792,30.31728249558848
2013-04-01,48.5,39.01,1.2359713750084516,0.2847566609203085,30.28475666092031
2013-04-02,48.34,39.14,1.23623752265167,-0.04633663658636067,29.95366336341364
2013-04-03,48.1,39.03,1.2363627447775931,-0.1552379286694574,29.844762071330543
2013-04-04,48.66,39.4,1.2365655540502198,-0.06068282957865989,29.93931717042134
2013-04-05,48.71,39.57,1.2367042713488912,-0.22638801727562452,29.773611982724375
2013-04-08,49.23,39.87,1.2368006394066509,-0.08124149314316753,29.918758506856832
2013-04-09,49.0,39.75,1.236925416666806,-0.1677853125055364,29.832214687494464
2013-04-10,49.64,40.07,1.2369250227556676,0.076414338180399,30.0764143381804
2013-04-11,49.93,40.16,1.2371916138176127,0.24438478908467687,30.244384789084677
2013-04-12,49.98,40.33,1.237504247382741,0.07145370305406118,30.07145370305406
2013-04-15,49.07,39.75,1.2378240489716952,-0.13350594662488646,29.866494053375114
2013-04-16,49.54,40.23,1.2379792903194662,-0.2639068495521215,29.73609315044788
2013-04-17,49.37,40.0,1.2381135445526434,-0.15454178210573843,29.84545821789426
2013-04-18,49.48,40.13,1.2383181592326178,-0.21370773000495547,29.786292269995045
2013-04-19,49.94,40.73,1.2384418186127744,-0.5017352720983013,29.4982647279017
2013-04-22,50.37,40.68,1.2383499206869555,-0.006074773545350354,29.99392522645465
2013-04-23,50.64,40.78,1.2385347013532382,0.13255487881494332,30.132554878814943
2013-04-24,50.9,40.91,1.2387676582692297,0.22201510020581594,30.222015100205816
2013-04-25,50.76,40.92,1.2390223649118484,0.059204827807164406,30.059204827807164
2013-04-26,50.54,40.98,1.2391140084901096,-0.23889206792468798,29.761107932075312
2013-04-29,51.31,41.32,1.239046681573914,0.11259111736587357,30.112591117365874
2013-04-30,51.43,41.43,1.2391132715820719,0.0935371583547635,30.093537158354764
2013-05-01,51.23,41.02,1.2392435046119028,0.39623144081974004,30.39623144081974
2013-05-02,51.17,40.97,1.2394845283722213,0.3883188725900979,30.388318872590098
2013-05-03,51.08,40.89,1.239835981878988,0.38310670096818455,30.383106700968185
2013-05-06,50.46,40.32,1.2403544026091289,0.4489104867999245,30.448910486799925
2013-05-07,51.07,40.71,1.2409639708812643,0.550356745423727,30.550356745423727
2013-05-08,50.12,40.35,1.2415996387956483,0.021454574595587417,30.021454574595587
2013-05-09,48.83,39.74,1.2419875268283478,-0.526584316158548,29.473415683841452
2013-05-10,48.82,39.83,1.2421546113076805,-0.6550181683849132,29.344981831615087
2013-05-13,48.67,39.62,1.2422551906425388,-0.5481506532573803,29.45184934674262
2013-05-14,48.87,39.89,1.2423165550741884,-0.686007381909377,29.313992618090623
2013-05-15,49.41,40.27,1.2422137145106489,-0.6139462833438358,29.386053716656164
2013-05-16,49.05,39.94,1.2421269319551442,-0.5605496622884587,29.43945033771154
2013-05-17,49.64,40.32,1.242025214625921,-0.4384566537171324,29.561543346282868
2013-05-20,49.47,40.12,1.2419770115423272,-0.3581177030781646,29.641882296921835
2013-05-21,49.36,40.2,1.2418209859369629,-0.5612036346659153,29.438796365334085
2013-05-22,48.59,39.52,1.2416108279426221,-0.4784599202924298,29.52154007970757
2013-05-23,48.28,39.25,1.241233933122349,-0.4384318750521956,29.561568124947804
2013-05-24,47.71,38.83,1.2409053905308318,-0.47435631431219605,29.525643685687804
2013-05-28,46.56,38.38,1.240571406052419,-1.0531305642918412,28.94686943570816
2013-05-29,46.19,37.81,1.240064283673674,-0.6968305657016174,29.303169434298383
2013-05-30,46.09,37.91,1.2395861788157538,-0.9027120389052214,29.09728796109478
2013-05-31,45.82,37.68,1.2390349869759645,-0.8668383092543408,29.13316169074566
2013-06-03,46.14,37.76,1.2384817716763628,-0.625071698499454,29.374928301500546
2013-06-04,46.05,37.63,1.2380417602278775,-0.5375114373750378,29.462488562624962
2013-06-05,45.61,37.3,1.2376301608434692,-0.553604999461399,29.4463950005386
2013-06-06,45.67,37.74,1.237297072178052,-1.025591503999685,28.974408496000315
2013-06-07,46.15,37.97,1.236752241377769,-0.8094826051138853,29.190517394886115
2013-06-10,45.91,37.96,1.23630815038258,-1.0202573885227366,28.979742611477263
2013-06-11,45.36,37.71,1.2357125954213841,-1.2387219733403967,28.761278026659603
2013-06-12,45.2,37.34,1.2348933484057831,-0.9109176294719461,29.089082370528054
2013-06-13,45.92,37.945,1.23417874451902,-0.9109124607742132,29.089087539225787
2013-06-14,45.51,38.0,1.2334924193571004,-1.3627119355698198,28.63728806443018
2013-06-17,45.57,38.12,1.2326024530253819,-1.4168055093275527,28.583194490672447
2013-06-18,45.9,38.38,1.231756335051957,-1.3748081392941103,28.62519186070589
2013-06-19,44.79,37.5,1.230846266910606,-1.3667350091477246,28.633264990852275
2013-06-20,43.19,36.44,1.2299799554413922,-1.6304695762843266,28.369530423715673
2013-06-21,43.78,36.54,1.2290380700096388,-1.1290510781522016,28.8709489218478
2013-06-24,43.57,36.51,1.2283153787340064,-1.2757944775785717,28.72420552242143
2013-06-25,43.91,36.99,1.227559635355416,-1.4974309117968403,28.50256908820316
2013-06-26,44.6,37.46,1.226703928053456,-1.3523291448824608,28.64767085511754
2013-06-27,44.48,37.54,1.2260182999451084,-1.5447269799393695,28.45527302006063
2013-06-28,44.78,37.63,1.2252859660364244,-1.327510901950653,28.672489098049347
2013-07-01,44.47,37.16,1.2245808834102831,-1.0354256275261164,28.964574372473884
2013-07-02,44.48,37.15,1.224054311632363,-0.9936176771422893,29.00638232285771
2013-07-03,44.46,37.0082,1.2234674004590957,-0.8183262496703065,29.181673750329693
2013-07-05,44.28,36.9,1.2229779103675047,-0.8478848925609199,29.15211510743908
2013-07-08,44.57,37.43,1.2223573872566749,-1.1828370050173405,28.81716299498266
2013-07-09,44.57,37.7,1.2215022717515933,-1.480635645035072,28.519364354964928
2013-07-10,45.42,37.91,1.2205714477457328,-0.8518635840407214,29.14813641595928
2013-07-11,46.24,38.52,1.2199745539250215,-0.7534198171918334,29.246580182808167
2013-07-12,46.55,38.64,1.2194506368971265,-0.56957260970497,29.43042739029503
2013-07-15,47.5,39.27,1.2189465924441014,-0.3680326852798643,29.631967314720136
2013-07-16,47.23,39.055,1.2185372781190078,-0.35997339693785335,29.640026603062147
2013-07-17,47.09,39.04,1.218242678922504,-0.47019418513455236,29.529805814865448
2013-07-18,47.22,39.38,1.2176736973139934,-0.7319902002250629,29.268009799774937
2013-07-19,47.14,39.39,1.2169095499112306,-0.7940671710033698,29.20593282899663
2013-07-22,47.09,39.35,1.2160553306364463,-0.7617772605441644,29.238222739455836
2013-07-23,47.1,39.45,1.2152675936221025,-0.8423065683919475,29.157693431608052
2013-07-24,46.38,38.85,1.2145608227047684,-0.8056879620802491,29.19431203791975
2013-07-25,45.81,39.21,1.2136932411810795,-1.7789119867101277,28.221088013289872
2013-07-26,46.47,39.35,1.2123823331422388,-1.2372448091471,28.7627551908529
2013-07-29,46.7,39.42,1.2111491936935663,-1.0435012154003829,28.956498784599617
2013-07-30,46.55,39.55,1.2099763391100826,-1.3045642118037648,28.695435788196235
2013-07-31,46.35,39.26,1.20866085140821,-1.10202502628632,28.89797497371368
2013-08-01,46.55,39.59,1.2073923877241213,-1.2506646299979707,28.74933537000203
2013-08-02,46.58,39.54,1.2059576680535524,-1.1035661948374624,28.896433805162538
2013-08-05,46.39,39.28,1.2048036032106464,-0.9346855341141875,29.065314465885812
2013-08-06,45.79,39.08,1.2039645710555735,-1.2609354368518098,28.73906456314819
2013-08-07,45.47,39.26,1.2030206107773072,-1.7605891791170762,28.239410820882924
2013-08-08,45.52,39.41,1.2017921074074955,-1.8426269529293933,28.157373047070607
2013-08-09,45.0,39.14,1.2005546778235336,-1.989710090013105,28.010289909986895
2013-08-12,44.69,38.93,1.1991921121851044,-1.994548927366111,28.00545107263389
2013-08-13,44.31,38.72,1.1977939941444866,-2.0685834532745204,27.93141654672548
2013-08-14,44.37,38.47,1.1962742333002951,-1.6506697550623528,28.349330244937647
2013-08-15,43.78,37.98,1.1948839751035036,-1.6016933744310649,28.398306625568935
2013-08-16,43.31,37.54,1.1935883124530569,-1.4973052494877521,28.502694750512248
2013-08-19,42.68,37.22,1.1923111101165225,-1.697819518536967,28.302180481463033
2013-08-20,42.82,37.57,1.190928543776361,-1.923185389677883,28.076814610322117
2013-08-21,42.37,37.14,1.1894550945105167,-1.8063622101205894,28.19363778987941
2013-08-22,42.69,37.35,1.1882908992364707,-1.6926650864821866,28.307334913517813
2013-08-23,43.16,37.66,1.187024310887393,-1.543335548019222,28.456664451980778
2013-08-26,42.65,37.38,1.185888243298786,-1.678502534508624,28.321497465491376
2013-08-27,42.77,37.36,1.1846822173520586,-1.4897276402729034,28.510272359727097
2013-08-28,43.01,37.49,1.1834389095139979,-1.3571247176797883,28.64287528232021
2013-08-29,42.69,37.27,1.1822044985247082,-1.37076166001588,28.62923833998412
2013-08-30,42.8,37.3,1.1809748420944854,-1.2503616101243082,28.74963838987569
2013-09-03,42.16,36.87,1.1799665981051701,-1.345368472137622,28.654631527862378
2013-09-04,42.21,36.87,1.1788133406499284,-1.252847869762853,28.747152130237147
2013-09-05,42.14,36.72,1.1777784691018398,-1.108025385419559,28.89197461458044
2013-09-06,42.56,36.98,1.1769027328447346,-0.9618630605982759,29.038136939401724
2013-09-09,42.67,37.11,1.1759573034376027,-0.9697755305694358,29.030224469430564
2013-09-10,42.89,37.4,1.1749785730131357,-1.0541986306912747,28.945801369308725
2013-09-11,42.21,37.035,1.1741499706451417,-1.2746441628428187,28.72535583715718
2013-09-12,41.92,36.93,1.1732516183176473,-1.4081822644707174,28.591817735529283
2013-09-13,42.62,37.21,1.1722683234920317,-1.0001043171385007,28.9998956828615
2013-09-16,42.82,37.31,1.1714814657828951,-0.8879734883598189,29.11202651164018
2013-09-17,43.2,37.53,1.1708901224228134,-0.7435062945281885,29.25649370547181
2013-09-18,44.81,38.65,1.1701510774399688,-0.4163391430547918,29.583660856945208
2013-09-19,44.67,38.469,1.1696112448904834,-0.3237749796920042,29.676225020307996
2013-09-20,43.73,37.53,1.1691946174906214,-0.14987399442302518,29.850126005576975
2013-09-23,44.33,37.985,1.1687858907783377,-0.06633206121515656,29.933667938784843
2013-09-24,44.21,37.959,1.1684973852552791,-0.14499224690514012,29.85500775309486
2013-09-25,43.79,37.7,1.1680855360321973,-0.24682470841384685,29.753175291586153
2013-09-26,43.64,37.65,1.167526464140391,-0.31737137488572387,29.682628625114276
2013-09-27,43.44,37.41,1.1669194600239197,-0.21445699949483554,29.785543000505164
2013-09-30,43.35,37.369,1.1662882434909614,-0.23302537101373133,29.76697462898627
2013-10-01,43.72,37.48,1.1656638675059576,0.030918245876712547,30.030918245876713
2013-10-02,43.88,37.52,1.1652752026582314,0.15887439626315825,30.15887439626316
2013-10-03,43.33,37.08,1.1650678470886675,0.12928422995221212,30.129284229952212
2013-10-04,43.34,37.15,1.1645794706357757,0.07587266588093655,30.075872665880937
2013-10-07,43.14,36.97,1.164002594837782,0.10682406884720308,30.106824068847203
2013-10-08,43.49,37.23,1.1633505982214585,0.1784572282151089,30.17845722821511
2013-10-09,43.68,37.38,1.1626076597469452,0.22172567865918325,30.221725678659183
2013-10-10,44.14,37.94,1.1618829365421317,0.058161387591525227,30.058161387591525
2013-10-11,44.27,38.115,1.1611301551071178,0.013524138092208204,30.013524138092208
2013-10-14,44.07,37.91,1.1604571556122747,0.07706923073867245,30.077069230738672
2013-10-15,43.48,37.38,1.1598405042059468,0.12516195278170272,30.125161952781703
2013-10-16,43.77,37.72,1.1592343461700592,0.0436804624653746,30.043680462465375
2013-10-17,44.63,38.33,1.1586279659515293,0.21979006507788768,30.219790065077888
2013-10-18,44.82,38.43,1.158109794867054,0.3138405832591147,30.313840583259115
2013-10-21,44.64,38.35,1.1580675268344776,0.22811034589778245,30.228110345897782
2013-10-22,45.24,38.84,1.1577578489639442,0.27268514624040563,30.272685146240406
2013-10-23,46.52,38.87,1.1573948872394249,1.5320607330035614,31.53206073300356
2013-10-24,46.72,38.79,1.1577308453762218,1.8116205078563539,31.811620507856354
2013-10-25,47.28,39.2,1.1581383425183167,1.8809769732819817,31.88097697328198
2013-10-28,47.3,39.12,1.1586740982963135,1.9726692746482186,31.97266927464822
2013-10-29,47.27,39.175,1.1592197583395296,1.8575659670489344,31.857565967048934
2013-10-30,47.1,38.92,1.1596754962364941,1.9654296864756446,31.965429686475645
2013-10-31,46.84,38.78,1.160352250954798,1.8415397079729345,31.841539707972935
2013-11-01,47.04,39.06,1.1612230734140863,1.6826267524457847,31.682626752445785
2013-11-04,47.19,39.141,1.162100730814962,1.704215295171572,31.704215295171572
2013-11-05,46.57,38.86,1.1630988684426555,1.3719779723184047,31.371977972318405
2013-11-06,46.74,39.39,1.1639874200738194,0.8905355232922574,30.890535523292257
2013-11-07,46.25,39.02,1.1647383511599325,0.8019095377394265,30.801909537739427
2013-11-08,46.25,38.95,1.1652983990300831,0.8616273577782607,30.86162735777826
2013-11-11,47.1,38.94,1.165899771233986,1.6998629081485888,31.69986290814859
2013-11-12,47.37,38.61,1.1668681525139029,2.317220631438211,32.31722063143821
2013-11-13,47.32,38.8,1.1682301158949582,1.9926715032756235,31.992671503275623
2013-11-14,47.59,39.14,1.1695919514912132,1.8121710186339186,31.81217101863392
2013-11-15,47.84,39.365,1.170871424779328,1.748646363561754,31.748646363561754
2013-11-18,48.32,39.32,1.172115571026401,2.232415747241909,32.23241574724191
2013-11-19,48.01,39.03,1.1735538760385202,2.2061922182165503,32.20619221821655
2013-11-20,47.51,38.6,1.1750690653717428,2.1523340766507246,32.152334076650725
2013-11-21,47.63,38.69,1.1765101977329155,2.1108204497135006,32.1108204497135
2013-11-22,47.7,38.66,1.1779209753684907,2.1615750922541537,32.161575092254154
2013-11-25,47.55,38.51,1.1793977030321372,2.1313944562323925,32.13139445623239
2013-11-26,47.44,38.13,1.1808478857493705,2.4142701163764997,32.4142701163765
2013-11-27,47.07,38.05,1.182483508194167,2.076502513211949,32.07650251321195
2013-11-29,47.06,38.03,1.183972615292098,2.0335214404415183,32.03352144044152
2013-12-02,46.63,37.87,1.1854164224298245,1.7382800825825555,31.738280082582556
2013-12-03,46.87,38.06,1.1867069253094478,1.703934422722412,31.703934422722412
2013-12-04,46.86,38.23,1.188026068895084,1.4417633861409342,31.441763386140934
2013-12-05,46.48,37.92,1.18931180464889,1.3812963677140857,31.381296367714086
2013-12-06,47.1,38.44,1.1906829642910928,1.330146852650401,31.3301468526504
2013-12-09,46.72,38.21,1.1921265992887102,1.1688426411783794,31.16884264117838
2013-12-10,46.16,37.83,1.1933696713561088,1.0148253325983987,31.0148253325984
2013-12-11,45.78,37.52,1.1945283445032575,0.9612965142377732,30.961296514237773
2013-12-12,45.89,37.57,1.1956333570927977,0.9700547740235876,30.970054774023588
2013-12-13,45.8,37.51,1.196663629619115,0.9131472529869953,30.913147252986995
2013-12-16,45.97,37.71,1.1976508134100343,0.8065878263076058,30.806587826307606
2013-12-17,45.82,37.64,1.1985170051802432,0.7078199250156487,30.70781992501565
2013-12-18,46.51,38.14,1.199337219217909,0.7672784590289439,30.767278459028944
2013-12-19,46.38,37.86,1.200238615002239,0.9389660360152305,30.93896603601523
2013-12-20,46.72,37.83,1.2012690272318836,1.2759926998178486,31.27599269981785
2013-12-23,46.41,37.68,1.2024983519876782,1.0998620971042854,31.099862097104285
2013-12-24,46.59,37.83,1.2036273860764917,1.056775984726329,31.05677598472633
2013-12-26,46.42,37.66,1.2047738163972987,1.048218074477738,31.048218074477738
2013-12-27,46.5,37.81,1.2058340008709103,0.9074164270708778,30.907416427070878
2013-12-30,46.64,37.9,1.2068051375162507,0.9020852881341028,30.902085288134103
2013-12-31,46.74,37.97,1.2077907671840031,0.8801845700234026,30.880184570023403
2014-01-02,46.13,37.39,1.2088149545639715,0.9324088488531075,30.932408848853107
2014-01-03,46.11,37.27,1.209860600679557,1.0184954126729124,31.018495412672912
2014-01-06,46.08,37.33,1.210947275403113,0.875338209201793,30.875338209201793
2014-01-07,46.38,37.66,1.2119903134003875,0.736444797341413,30.736444797341413
2014-01-08,46.1,37.46,1.2130985510098555,0.6573282791708124,30.657328279170812
2014-01-09,46.28,37.68,1.2142295614632752,0.5278301240637902,30.52783012406379
2014-01-10,47.2,38.22,1.2152999393626869,0.75123631755811,30.75123631755811
2014-01-13,46.67,37.83,1.2164521466772051,0.6516152912013311,30.65161529120133
2014-01-14,46.51,37.88,1.2176370088070698,0.385910106388188,30.385910106388188
2014-01-15,46.45,37.81,1.2186915168449894,0.3712737480909496,30.37127374809095
2014-01-16,46.58,38.07,1.219730221666052,0.1448704611733973,30.144870461173397
2014-01-17,46.77,38.06,1.2207238241752933,0.3092512518883339,30.309251251888334
2014-01-21,47.34,38.48,1.2218171294265923,0.3244768596647347,30.324476859664735
2014-01-22,47.52,38.52,1.222388827401744,0.4335823684848208,30.43358236848482
2014-01-23,47.63,38.41,1.2228861358223841,0.6589435230622342,30.658943523062234
2014-01-24,46.77,37.98,1.2234674871106939,0.30270483953585625,30.302704839535856
2014-01-27,47.18,38.07,1.2238490335992933,0.5880672908749034,30.588067290874903
2014-01-28,47.51,38.21,1.2244056774898775,0.7254590631117779,30.725459063111778
2014-01-29,47.59,38.19,1.2249680733813846,0.8084692775649316,30.80846927756493
2014-01-30,48.24,38.78,1.2256147951029468,0.7106582459077231,30.710658245907723
2014-01-31,48.81,39.1,1.226300989586074,0.8616313071845099,30.86163130718451
2014-02-03,48.31,38.79,1.2270473328440428,0.7128339589795871,30.712833958979587
2014-02-04,48.5,38.56,1.2278572716767797,1.1538236041433692,31.15382360414337
2014-02-05,47.95,38.39,1.2290977183480556,0.7649385926181509,30.76493859261815
2014-02-06,47.6,38.67,1.2301965086431181,0.028301010770618973,30.02830101077062
2014-02-07,48.03,38.88,1.2309514898665241,0.1706060739895392,30.17060607398954
2014-02-10,48.25,39.17,1.2313986139746103,0.016116290614512252,30.016116290614512
2014-02-11,48.64,39.54,1.231482791359243,-0.052829570344464116,29.947170429655536
2014-02-12,48.98,39.59,1.2316635658233606,0.21843942905314861,30.21843942905315
2014-02-13,49.7,40.02,1.232038361898601,0.3938247568179847,30.393824756817985
2014-02-14,50.11,40.28,1.2325145462443492,0.46431407727761353,30.464314077277614
2014-02-18,50.39,40.42,1.232791779490986,0.5605562729743454,30.560556272974345
2014-02-19,50.15,40.19,1.23309697325101,0.5918326450419116,30.59183264504191
2014-02-20,50.34,40.5,1.233406002596342,0.38705689484815053,30.38705689484815
2014-02-21,50.56,40.55,1.233623799129235,0.5365549453095326,30.536554945309533
2014-02-24,50.07,40.45,1.2338669365562507,0.1600824162996588,30.16008241629966
2014-02-25,50.06,40.4,1.2339255023447677,0.20940970527139058,30.20940970527139
2014-02-26,50.27,40.27,1.2338529089414219,0.582743356928944,30.582743356928944
2014-02-27,49.8,40.17,1.2340651794904258,0.2276017398695913,30.22760173986959
2014-02-28,50.2,40.45,1.2341130682465453,0.2801263894272381,30.280126389427238
2014-03-03,49.72,40.05,1.234285290037214,0.2868741340095795,30.28687413400958
2014-03-04,50.05,40.34,1.234459652204535,0.2518976300690525,30.251897630069053
2014-03-05,49.68,40.07,1.2347159043047788,0.2049337145075114,30.20493371450751
2014-03-06,49.25,39.87,1.2349517297576387,0.012474534562947781,30.012474534562948
2014-03-07,49.33,39.99,1.2351165461966085,-0.06231068240237647,29.937689317597624
2014-03-10,49.21,39.89,1.2352903786546356,-0.0657332045334158,29.934266795466584
2014-03-11,48.7,39.78,1.2355013349985835,-0.4482431062436518,29.551756893756348
2014-03-12,49.5,40.28,1.2355432754046134,-0.26768313329782956,29.73231686670217
2014-03-13,49.91,40.7,1.2356440506221447,-0.3807128603212959,29.619287139678704
2014-03-14,50.11,40.89,1.2357003187039488,-0.41778603180446794,29.582213968195532
2014-03-17,50.29,41.16,1.2357730524625339,-0.5744188393578895,29.42558116064211
2014-03-18,50.16,41.1,1.2358004604702,-0.6313989253252217,29.36860107467478
2014-03-19,48.94,40.45,1.2357766789662903,-1.0471666641864488,28.95283333581355
2014-03-20,48.75,40.54,1.2354821821682822,-1.3364476651021562,28.663552334897844
2014-03-21,48.89,40.51,1.2348994278803478,-1.135775823432887,28.864224176567113
2014-03-24,48.76,40.62,1.2344489046953278,-1.3833145087242116,28.61668549127579
2014-03-25,49.37,40.79,1.2338844213016174,-0.9601455448929741,29.039854455107026
2014-03-26,49.32,40.62,1.2334804696989907,-0.7839766791730014,29.216023320827
2014-03-27,49.8,40.95,1.233193155234114,-0.6992597068369761,29.300740293163024
2014-03-28,50.0,41.01,1.2329250018659048,-0.5622543265207511,29.43774567347925
2014-03-31,50.66,41.46,1.2327077440255283,-0.4480630672984063,29.551936932701594
2014-04-01,50.4,41.17,1.2324934252236066,-0.3417543164558907,29.65824568354411
2014-04-02,50.41,41.11,1.2322738979557812,-0.24877994496216616,29.751220055037834
2014-04-03,50.57,41.24,1.232133778269012,-0.2431970158140615,29.75680298418594
2014-04-04,50.78,41.46,1.2320363498564206,-0.30022706504720276,29.699772934952797
2014-04-07,50.69,41.39,1.2319255021216755,-0.29939653281615364,29.700603467183846
2014-04-08,51.41,41.98,1.2318501615720734,-0.3030697827956388,29.69693021720436
2014-04-09,51.54,41.89,1.2316690347618466,-0.05461586617375502,29.945384133826245
2014-04-10,50.99,41.73,1.231615050967684,-0.40529607688144864,29.59470392311855
2014-04-11,50.9,41.69,1.2314954244820175,-0.4410442466553093,29.55895575334469
2014-04-14,51.28,41.94,1.2313486804211626,-0.3627636568635566,29.637236343136443
2014-04-15,52.32,42.52,1.2313083781149432,-0.03523223744738857,29.96476776255261
2014-04-16,52.5,42.83,1.2313296818340553,-0.23785027295258487,29.762149727047415
2014-04-17,51.73,42.3,1.231241375578069,-0.35151018695231073,29.64848981304769
2014-04-21,51.65,42.25,1.231052402032407,-0.3619639858691954,29.638036014130805
2014-04-22,51.67,42.31,1.230760618333429,-0.4034817616873809,29.59651823831262
2014-04-23,51.9,42.33,1.230576853268796,-0.19031819886813395,29.809681801131866
2014-04-24,52.33,42.62,1.2303668862271493,-0.10823669100110322,29.891763308998897
2014-04-25,53.38,43.11,1.230127988883054,0.34918239925153927,30.34918239925154
2014-04-28,54.44,43.32,1.2300444470863052,1.1544745522212523,31.154474552221252
2014-04-29,53.88,43.14,1.230336514476758,0.803282765472666,30.803282765472666
2014-04-30,53.81,43.21,1.230407837307309,0.6440773499511749,30.644077349951175
2014-05-01,53.87,43.39,1.230460002015045,0.4803405125671958,30.480340512567196
2014-05-02,52.83,42.5,1.2302637253072328,0.5437916744426019,30.543791674442602
2014-05-05,53.36,42.88,1.230218857673604,0.6082153829558621,30.608215382955862
2014-05-06,52.85,42.67,1.2304654759108766,0.3460381428828967,30.346038142882897
2014-05-07,53.5,43.36,1.2305381734568073,0.143864798912837,30.143864798912837
2014-05-08,53.06,42.89,1.2305801553841431,0.28041713557410475,30.280417135574105
2014-05-09,52.32,42.26,1.230704249125618,0.31043843195138976,30.31043843195139
2014-05-12,51.76,41.87,1.2307331724806414,0.22920206823554423,30.229202068235544
2014-05-13,52.23,41.97,1.2306528364790748,0.5795004529732282,30.579500452973228
2014-05-14,52.36,42.18,1.2306780915134536,0.44999809996252793,30.449998099962528
2014-05-15,52.02,42.01,1.2306088911114366,0.3221204844085577,30.322120484408558
2014-05-16,52.7,42.14,1.2304705727735603,0.8479700633221725,30.847970063322173
