date,CMCSA,XLY,beta,value,price
2013-03-13,20.2949985,52.89,0.3931387617943785,-0.49811061130468204,29.501889388695318
2013-03-14,20.5799945,52.95,0.3929704882495266,-0.22779285281243133,29.77220714718757
2013-03-15,20.354996,52.591,0.3929339082605432,-0.30979116933022866,29.69020883066977
2013-03-18,20.184998,52.19,0.3928162870638927,-0.3160840218645582,29.683915978135442
2013-03-19,20.064995,51.82,0.3926836800635501,-0.2838733008931662,29.716126699106834
2013-03-20,20.489998,52.42,0.39252533206930657,-0.08617990707304912,29.91382009292695
2013-03-21,20.199997,51.98,0.392432048913839,-0.19862090254135012,29.80137909745865
2013-03-22,20.609993,52.62,0.3923450704648752,-0.03520460786173274,29.964795392138267
2013-03-25,20.8574985,52.53,0.3922974127390036,0.2501154088201396,30.25011540882014
2013-03-26,20.734993,52.79,0.392297980302596,0.025582619825957664,30.025582619825958
2013-03-27,20.875,52.81,0.3922761788224111,0.1588949963884687,30.15889499638847
2013-03-28,20.989998,53.0,0.3923230272155724,0.19687755757466263,30.196877557574663
2013-04-01,20.689995,52.6,0.3923694816241089,0.05136026657187287,30.051360266571873
2013-04-02,21.147995,53.04,0.392306460192513,0.3400603513891127,30.340060351389113
2013-04-03,20.9099965,52.55,0.39242291372163673,0.2881723839279893,30.28817238392799
2013-04-04,21.059998,52.85,0.392547333781168,0.3138714096652713,30.31387140966527
2013-04-05,20.779999,52.59,0.3926944146532552,0.12819973338530843,30.12819973338531
2013-04-08,20.814995,53.19,0.39272315072939723,-0.07394938729663636,29.926050612703364
2013-04-09,20.6399995,53.05,0.3926538781562872,-0.19028873619103592,29.809711263808964
2013-04-10,20.8074955,53.67,0.3925660774456714,-0.26152587650918235,29.738474123490818
2013-04-11,20.904999,54.12,0.39246331637093695,-0.3351156819951058,29.664884318004894
2013-04-12,21.0,54.41,0.39227699106212083,-0.3437910836899931,29.656208916310007
2013-04-15,20.574997,52.98,0.39208472557848,-0.19765176114787053,29.80234823885213
2013-04-16,20.7049945,53.74,0.39193153951046733,-0.357406433292514,29.642593566707486
2013-04-17,20.3074955,53.19,0.3916645146955173,-0.5251400366545624,29.474859963345438
2013-04-18,19.9949955,52.61,0.3912976999321117,-0.5911764934283958,29.408823506571604
2013-04-19,20.279999,53.24,0.3909921667558833,-0.5364239580832262,29.463576041916774
2013-04-22,20.234993,53.47,0.39067358783416206,-0.6543237414926466,29.345676258507353
2013-04-23,20.449997,54.01,0.3904217109823552,-0.6366796101570031,29.363320389842997
2013-04-24,20.3349995,54.05,0.39020652166592784,-0.7556629960434016,29.2443370039566
2013-04-25,20.375,54.51,0.3899489405545884,-0.881116749630614,29.118883250369386
2013-04-26,20.684998,54.27,0.38969098373205246,-0.463531687138488,29.536468312861512
2013-04-29,20.7449955,54.46,0.38957163045162735,-0.4710754943956239,29.528924505604376
2013-04-30,20.649994,54.61,0.38956471008975047,-0.6241348180012736,29.375865181998726
2013-05-01,20.929993,54.32,0.3894617688599964,-0.2255702844750047,29.774429715524995
2013-05-02,21.054993,54.85,0.38947820122326243,-0.30788633709594393,29.692113662904056
2013-05-03,21.269997,55.54,0.38937024023814365,-0.3556261428264982,29.644373857173502
2013-05-06,21.3899995,55.72,0.38933458322569403,-0.30372347733567295,29.696276522664327
2013-05-07,21.524994,56.19,0.3893190825494247,-0.350845248452174,29.649154751547826
2013-05-08,21.637497,56.23,0.38931377007105933,-0.2536162910956641,29.746383708904336
2013-05-09,21.479996,56.33,0.3893373011520054,-0.4513741738924608,29.54862582610754
2013-05-10,21.5399935,56.77,0.3892684884015128,-0.5587785865538812,29.44122141344612
2013-05-13,21.594994,56.78,0.3889991298747952,-0.4923765942908709,29.50762340570913
2013-05-14,21.6649935,57.36,0.38871939062069444,-0.6319507460030316,29.36804925399697
2013-05-15,21.8644945,57.67,0.3882594444633783,-0.5264276622030266,29.473572337796973
2013-05-16,21.434998,57.0,0.38781869134091584,-0.6706674064322016,29.3293325935678
2013-05-17,21.32,57.55,0.3873156149131313,-0.9700136382507054,29.029986361749295
2013-05-20,20.759995,57.38,0.3867866062310811,-1.4338204655394335,28.566179534460566
2013-05-21,21.114998,57.64,0.38615407201988267,-1.1429227112260385,28.85707728877396
2013-05-22,20.8899995,57.09,0.38559806026246,-1.123793760383844,28.876206239616156
2013-05-23,20.9099965,56.97,0.3850587940783033,-1.0268029986409388,28.97319700135906
2013-05-24,20.9749985,56.8,0.38456176122889013,-0.868109537800958,29.131890462199042
2013-05-28,20.9099965,57.35,0.38419094019274413,-1.12335392005388,28.87664607994612
2013-05-29,20.394997,56.76,0.3837086318046444,-1.3843049412316155,28.615695058768384
2013-05-30,20.4749985,56.76,0.38313892700265734,-1.2719669966708267,28.728033003329173
2013-05-31,20.082497,56.12,0.38257181167193716,-1.3874330710291112,28.61256692897089
2013-06-03,20.229996,56.37,0.38197587717001785,-1.3019841960739065,28.698015803926094
2013-06-04,20.4599995,56.17,0.38144093375217414,-0.9655377488596244,29.034462251140376
2013-06-05,20.094994,55.24,0.3810107969003311,-0.9520424207742906,29.04795757922571
2013-06-06,20.1199955,55.82,0.38057820868031594,-1.1238801085352357,28.876119891464764
2013-06-07,20.5899965,56.84,0.38012769486598824,-1.0164616761827716,28.98353832381723
2013-06-10,20.3349995,56.67,0.3797499683151125,-1.1854312044174264,28.814568795582574
2013-06-11,20.0799945,56.11,0.37923776732590175,-1.199036624656344,28.800963375343656
2013-06-12,19.759995,55.49,0.3787450410340951,-1.2565673269819406,28.74343267301806
2013-06-13,19.875,56.53,0.3782383924722104,-1.5068163264540537,28.493183673545946
2013-06-14,19.8699955,56.35,0.377635487442123,-1.4097642173636302,28.59023578263637
2013-06-17,20.0399935,56.66,0.3769977904188375,-1.3207013051313297,28.67929869486867
2013-06-18,20.195,57.24,0.37641473414223464,-1.3509793823015102,28.64902061769849
2013-06-19,20.104996,56.59,0.3757600617646954,-1.159265895264113,28.840734104735887
2013-06-20,19.4549945,55.11,0.37508082466268516,-1.2157097471605773,28.784290252839423
2013-06-21,19.884995,55.045,0.3744463949616401,-0.7264068106634802,29.27359318933652
2013-06-24,19.8899995,54.54,0.37391207371850554,-0.503165000607293,29.496834999392707
2013-06-25,20.0849995,55.03,0.3734245331762782,-0.46455256069059203,29.535447439309408
2013-06-26,20.094994,55.72,0.3729861102521683,-0.6877920632508179,29.312207936749182
2013-06-27,20.149994,56.2,0.37238544930518175,-0.7780682509512147,29.221931749048785
2013-06-28,20.875,56.4,0.3717671797748684,-0.0926689393025768,29.907331060697423
2013-07-01,20.3299945,56.79,0.37133576754889125,-0.7581637391015335,29.241836260898467
2013-07-02,20.375,56.89,0.37074906832777366,-0.7169144971670427,29.283085502832957
2013-07-03,20.574997,57.15,0.3702166165644807,-0.5828826366600701,29.41711736333993
2013-07-05,20.8499985,57.77,0.36975335627972233,-0.510652892279559,29.48934710772044
2013-07-08,21.2049945,58.31,0.3693189818577843,-0.3299953321273996,29.6700046678726
2013-07-09,21.3349995,58.54,0.36895125017373054,-0.2634066851701853,29.736593314829815
2013-07-10,21.4549945,58.6,0.3686010753185672,-0.14502851366803426,29.854971486331966
2013-07-11,22.229996,59.44,0.3682617551890249,0.3405172715643623,30.340517271564362
2013-07-12,22.3399965,59.72,0.3681088608382176,0.35653533074164656,30.356535330741647
2013-07-15,22.074997,59.57,0.36801710019718015,0.15221834125397748,30.152218341253977
2013-07-16,21.9949955,59.25,0.36788978669493855,0.197525638324894,30.197525638324894
2013-07-17,21.934998,59.28,0.36775793500776227,0.13430761273985325,30.134307612739853
2013-07-18,22.1699985,59.62,0.3676403538608987,0.2512806028132175,30.251280602813218
2013-07-19,22.2849965,59.57,0.3675516271455561,0.38994607093922085,30.38994607093922
2013-07-22,22.4649965,59.53,0.3675406987849037,0.5852987013346826,30.585298701334683
2013-07-23,22.57,59.45,0.36762476509852804,0.7147077148925085,30.71470771489251
2013-07-24,22.479996,59.25,0.3676384254285776,0.6974192933567771,30.697419293356777
2013-07-25,22.0849995,59.33,0.36764830364296275,0.27242564486302,30.27242564486302
2013-07-26,21.864998,59.52,0.36757097718390536,-0.012826561986049256,29.98717343801395
2013-07-29,21.699997,59.21,0.3673000985683689,-0.047841836233125434,29.952158163766875
2013-07-30,21.354996,59.06,0.3670321152590499,-0.32192072719948683,29.678079272800513
2013-07-31,22.5399935,59.37,0.3666859820892485,0.7698467433613168,30.769846743361317
2013-08-01,22.9199985,60.29,0.36664702657105713,0.8148492680309651,30.814849268030965
2013-08-02,22.859993,60.72,0.36663316877581986,0.598026991932219,30.59802699193222
2013-08-05,22.814995,60.59,0.36652660240437707,0.6071481603187934,30.607148160318793
2013-08-06,22.4949955,60.34,0.36647547661975294,0.3818652407641068,30.381865240764107
2013-08-07,22.5899965,59.81,0.36638166599024685,0.6767090571233361,30.676709057123336
2013-08-08,22.469994,60.21,0.3663591902444149,0.4115071553837808,30.41150715538378
2013-08-09,22.309998,60.08,0.36629646334974425,0.30290648194736747,30.302906481947367
2013-08-12,22.3899995,60.0,0.36617417963590093,0.41954872184594194,30.419548721845942
2013-08-13,22.4249955,60.0,0.36613967320202206,0.456615107878676,30.456615107878676
2013-08-14,21.929993,59.34,0.3662048154793052,0.19939924945802545,30.199399249458025
2013-08-15,21.502495,58.3,0.36633578377055487,0.14511880617665085,30.14511880617665
2013-08-16,21.269997,58.09,0.36637800554016653,-0.012901341828275292,29.987098658171725
2013-08-19,21.094994,57.84,0.3663818038340479,-0.09652953376133055,29.90347046623867
2013-08-20,21.344994,58.43,0.36634355360821025,-0.06045983732772342,29.939540162672277
2013-08-21,20.9149935,57.93,0.3662790670681326,-0.3035528552569211,29.69644714474308
2013-08-22,21.009995,58.51,0.36621920029750576,-0.41749040940706195,29.582509590592938
2013-08-23,20.929993,58.52,0.36620830262942916,-0.5005168698741969,29.499483130125803
2013-08-26,20.719994,58.4,0.3661507048504141,-0.663207163264186,29.336792836735814
2013-08-27,20.899994,57.45,0.3660884993148439,-0.13179028563778417,29.868209714362216
2013-08-28,20.9599995,57.76,0.3661642605766618,-0.18964819090798457,29.810351809092015
2013-08-29,21.219994,58.04,0.3661399864423848,-0.03077081311601404,29.969229186883986
2013-08-30,21.0449985,57.68,0.3661667279492915,-0.07549836811513444,29.924501631884866
2013-09-03,21.3699955,58.09,0.3662330584857107,0.09551713256506744,30.095517132565067
2013-09-04,21.529999,58.7,0.36632372785218936,0.02679617507648402,30.026796175076484
2013-09-05,21.269997,58.72,0.3664496637789066,-0.24792725709739472,29.752072742902605
2013-09-06,21.239998,58.65,0.3665107824428914,-0.2558593902755817,29.74414060972442
2013-09-09,21.1474995,59.17,0.36659427740878076,-0.5438838942775597,29.45611610572244
2013-09-10,21.4199985,59.745,0.36667147933539523,-0.48678903289318853,29.51321096710681
2013-09-11,21.899994,60.18,0.36674733429846,-0.17086057808132438,29.829139421918676
2013-09-12,21.7449955,60.04,0.3669014457390827,-0.28376730217452106,29.71623269782548
2013-09-13,21.984993,60.21,0.3670430675186945,-0.11467009530059613,29.885329904699404
2013-09-16,22.2099995,60.48,0.367192453796679,0.0021998943768544166,30.002199894376854
2013-09-17,22.2249985,60.83,0.36740133765786503,-0.12402486972792914,29.87597513027207
2013-09-18,22.134995,61.53,0.36745484242568777,-0.4745014544525681,29.525498545547432
2013-09-19,22.2049945,61.51,0.36735414756489293,-0.39095911671656225,29.609040883283438
2013-09-20,22.199997,60.96,0.3672734159179994,-0.1889904343612443,29.811009565638756
2013-09-23,21.969994,60.49,0.36731668663516825,-0.24899237456132894,29.75100762543867
2013-09-24,21.844994,60.65,0.36737694628341655,-0.4364177920892125,29.563582207910788
2013-09-25,21.625,60.28,0.3672097144407332,-0.5104015864873972,29.489598413512603
2013-09-26,22.0499955,60.85,0.3672048891578354,-0.2944220052542832,29.705577994745717
2013-09-27,22.3699955,60.86,0.3672588095647992,0.01862434988631989,30.01862434988632
2013-09-30,22.5574955,60.63,0.36737580502282086,0.2835004414663729,30.283500441466373
2013-10-01,22.804993,61.12,0.3675584517868058,0.3398204267904319,30.339820426790432
2013-10-02,22.7249985,61.1,0.36771856098703964,0.2573944236918777,30.257394423691878
2013-10-03,22.5049975,60.41,0.36784506155616814,0.2834773313918859,30.283477331391886
2013-10-04,22.82,60.98,0.3679531517785792,0.38221680454224227,30.382216804542242
2013-10-07,22.5499955,60.12,0.3679624232516056,0.4280946141134727,30.428094614113473
2013-10-08,22.3074955,59.17,0.36798081520030435,0.5340706645979942,30.534070664597994
2013-10-09,22.1649935,58.9,0.3680858900417803,0.4847345765391431,30.484734576539143
2013-10-10,22.6749955,60.27,0.36816814742088955,0.4855012549429887,30.48550125494299
2013-10-11,23.0274965,60.79,0.3682747613737829,0.640073756087741,30.64007375608774
2013-10-14,23.229996,61.04,0.36839743493035737,0.7430165718509869,30.743016571850987
2013-10-15,23.195,60.46,0.3685150553597273,0.914579752950889,30.91457975295089
2013-10-16,23.489998,61.21,0.3686269041324018,0.9263451980556852,30.926345198055685
2013-10-17,23.734993,61.66,0.36870988888700224,1.000341251227443,31.000341251227443
2013-10-18,23.5174945,62.04,0.3688224772118521,0.6357480137766984,30.6357480137767
2013-10-21,23.5449985,62.2,0.3689502335965767,0.5962939702929262,30.596293970292926
2013-10-22,23.679993,62.62,0.36914912160293767,0.5638750052240447,30.563875005224045
2013-10-23,23.479996,62.22,0.3693563845516099,0.4986417531988323,30.498641753198832
2013-10-24,23.8799975,62.84,0.3696259641700182,0.6527019115560577,30.652701911556058
2013-10-25,24.085495,63.31,0.3696522135090134,0.682813362744362,30.682813362744362
2013-10-28,24.114998,63.19,0.36967542585815644,0.7552078400230968,30.755207840023097
2013-10-29,23.854996,63.56,0.3697797926731908,0.3517923776919929,30.351792377691993
2013-10-30,23.5449985,63.25,0.3697683530585,0.15715016904987422,30.157150169049874
2013-10-31,23.7999955,63.41,0.3697632366967576,0.35330866105860537,30.353308661058605
2013-11-01,24.322495,63.56,0.3697358286009178,0.8220857341256647,30.822085734125665
2013-11-04,24.0899965,63.78,0.36991769614670217,0.4966458397633353,30.496645839763335
2013-11-05,23.9199985,63.78,0.3700390130864037,0.31891024534916923,30.31891024534917
2013-11-06,23.904999,63.62,0.370080419180518,0.3604827317354484,30.36048273173545
2013-11-07,23.6199955,62.3,0.37012466750777057,0.5612287142658978,30.561228714265898
2013-11-08,24.0899965,63.29,0.3702924674884274,0.6541862326574304,30.65418623265743
2013-11-11,23.6749955,63.39,0.3705026498709315,0.18883252468165423,30.188832524681654
2013-11-12,23.489998,63.28,0.3706229856452968,0.03697546836561827,30.03697546836562
2013-11-13,23.695,64.28,0.3707225783834166,-0.13504733848601802,29.864952661513982
2013-11-14,23.844994,64.73,0.37076658527772316,-0.15472706502702138,29.84527293497298
2013-11-15,23.864998,64.95,0.3708677996822591,-0.22286558936272982,29.77713441063727
2013-11-18,23.689995,64.44,0.37098308441815747,-0.21615495990606703,29.783845040093933
2013-11-19,23.729996,64.16,0.3711239697512591,-0.08131789924078348,29.918682100759217
2013-11-20,23.4249955,63.83,0.3713475076517028,-0.27811591340818964,29.72188408659181
2013-11-21,23.7249985,64.49,0.37137918159135286,-0.2252449208263414,29.77475507917366
2013-11-22,24.759995,64.85,0.3714399826778295,0.6721121233427567,30.672112123342757
2013-11-25,24.9549945,64.91,0.37171700317280787,0.8268438240530429,30.826843824053043
2013-11-26,24.8899995,65.29,0.3720508452317609,0.598799814818328,30.598799814818328
2013-11-27,24.8899995,65.54,0.3722820464542682,0.49063417538725673,30.490634175387257
2013-11-29,24.934998,65.6,0.3725034513182486,0.49877159352289624,30.498771593522896
2013-12-02,24.559998,65.29,0.3727975669764186,0.220044852109627,30.220044852109627
2013-12-03,24.384995,64.67,0.373016877472754,0.2619935338369963,30.261993533836996
2013-12-04,24.439995,64.52,0.3733239296268356,0.35313506047656773,30.353135060476568
2013-12-05,24.5399935,64.59,0.3736473202277728,0.4061130864881548,30.406113086488155
2013-12-06,24.634995,65.13,0.37390974298310237,0.28225343951054427,30.282253439510544
2013-12-09,24.57,65.08,0.37416797187090867,0.21914839064126568,30.219148390641266
2013-12-10,24.695,65.12,0.3743674359279151,0.31619257237416676,30.316192572374167
2013-12-11,24.3299945,64.52,0.3745651643478517,0.16305009627660993,30.16305009627661
2013-12-12,24.3349995,64.32,0.3747535075124531,0.23085389679901525,30.230853896799015
2013-12-13,24.5049975,64.48,0.37505593188336595,0.3213910121605643,30.321391012160564
2013-12-16,24.6199955,64.9,0.3753672897881409,0.2586583927496555,30.258658392749656
2013-12-17,24.524994,64.73,0.37561273348001323,0.21158176183874033,30.21158176183874
2013-12-18,25.134995,65.69,0.3758606807884818,0.4447068790046309,30.44470687900463
2013-12-19,25.3899995,65.65,0.3762241609537965,0.6908833333832547,30.690883333383255
2013-12-20,25.469994,65.66,0.3766783504703021,0.737293508119965,30.737293508119965
2013-12-23,25.4949955,65.95,0.3771002859974394,0.6252316384688719,30.625231638468872
2013-12-24,25.6399995,66.09,0.3774179644190122,0.6964462315474798,30.69644623154748
2013-12-26,25.7549975,66.58,0.3776900507326302,0.6083939222214845,30.608393922221484
2013-12-27,25.894997,66.27,0.37792764787952093,0.84973177502415,30.84973177502415
2013-12-30,25.934998,66.57,0.37825147516720936,0.7547972981188771,30.754797298118877
2013-12-31,25.9824985,66.83,0.3785430962018699,0.6844633808290368,30.684463380829037
2014-01-02,25.7249985,66.52,0.3787958610287505,0.5274978243675186,30.52749782436752
2014-01-03,25.5349965,66.34,0.37899356197367673,0.3925635986662819,30.392563598666282
2014-01-06,25.509995,65.93,0.37912755785836816,0.5141151103977855,30.514115110397785
2014-01-07,26.4149935,66.33,0.3793041800046481,1.2557472402916936,31.255747240291694
2014-01-08,26.375,66.15,0.37968530422813973,1.2588171253085534,31.258817125308553
2014-01-09,26.439995,66.14,0.3800333789215932,1.3045873181258223,31.304587318125822
2014-01-10,26.769997,66.34,0.3803715537826757,1.5361481220572948,31.536148122057295
2014-01-13,26.0799945,65.01,0.38073139009955287,1.3286468296280667,31.328646829628067
2014-01-14,26.404999,65.57,0.3810309365296488,1.4208004917509314,31.42080049175093
2014-01-15,27.0349965,65.73,0.38134303764038174,1.9693186358977037,31.969318635897704
2014-01-16,26.769997,65.38,0.38189266101645325,1.8018548227442892,31.80185482274429
2014-01-17,26.769997,65.09,0.3824119962466794,1.8788001643036374,31.878800164303637
2014-01-21,26.654999,65.03,0.3829632038402466,1.7509018542687613,31.75090185426876
2014-01-22,26.8699955,65.2,0.3834998636654725,1.865804389011192,31.865804389011192
2014-01-23,26.5399935,64.74,0.3840355209055699,1.6775338765734062,31.677533876573406
2014-01-24,26.199997,63.5,0.38452179492064764,1.7828630225388729,31.782863022538873
2014-01-27,26.2449955,63.25,0.3850148946638242,1.8928034125131212,31.89280341251312
2014-01-28,26.6749955,63.69,0.3856429997469038,2.113392846119698,32.113392846119694
2014-01-29,26.529999,62.67,0.3863866027078713,2.3151506082977065,32.31515060829771
2014-01-30,27.094994,63.72,0.38713584495386727,2.4266979595395775,32.42669795953958
2014-01-31,27.2249985,62.82,0.38781839831640735,2.8622467177632913,32.86224671776329
2014-02-03,26.384995,61.17,0.38869220604708055,2.6086927561000834,32.60869275610008
2014-02-04,26.759995,61.92,0.389544033834961,2.639428424939215,32.63942842493921
2014-02-05,26.689995,62.0,0.3904130923438215,2.4843832746830685,32.48438327468307
2014-02-06,27.0149995,63.31,0.3911971909923572,2.2483053382738625,32.248305338273866
2014-02-07,27.32,64.09,0.39192920031572326,2.201257551765295,32.201257551765295
2014-02-10,27.1749955,64.05,0.3927819366159065,2.017312459751192,32.017312459751196
2014-02-11,27.5,64.52,0.3936359054985353,2.1026113772345063,32.10261137723451
2014-02-12,27.6199955,64.58,0.3945825057359755,2.1378572795707065,32.13785727957071
2014-02-13,26.4824985,64.78,0.3955642269791757,0.8578478762889965,30.857847876288997
2014-02-14,26.8499985,65.17,0.3962543517027127,1.0261023995342136,31.026102399534214
2014-02-18,26.7649995,65.25,0.3969897960771513,0.8614153059658776,30.861415305965878
2014-02-19,25.7849965,64.72,0.39765423938991734,0.04881412668454743,30.048814126684547
2014-02-20,25.8799975,65.07,0.3981609138533188,-0.028333164435451863,29.971666835564548
2014-02-21,25.524994,65.2,0.3986515193256967,-0.4670850600354264,29.532914939964574
2014-02-24,25.574997,65.47,0.398811240576525,-0.5351749205450922,29.464825079454908
2014-02-25,25.384995,65.93,0.39891182445711554,-0.9152615864576319,29.084738413542368
2014-02-26,25.3399965,66.3,0.39897134435763343,-1.1118036309110941,28.888196369088906
2014-02-27,25.5399935,66.57,0.3990060021407133,-1.0218360625072798,28.97816393749272
2014-02-28,25.844994,66.84,0.399058533367049,-0.8280783702535572,29.171921629746443
2014-03-03,25.5,66.21,0.39922510520759,-0.9326942157945339,29.067305784205466
2014-03-04,25.679993,67.04,0.3993469373499444,-1.0922256799402774,28.907774320059723
2014-03-05,25.945,67.32,0.39939544008412053,-0.9423010264629923,29.057698973537008
2014-03-06,26.054993,67.49,0.3994652131516562,-0.904914235605272,29.095085764394728
2014-03-07,25.814995,67.39,0.3995788579986649,-1.1126242405300282,28.887375759469972
2014-03-10,25.759995,67.21,0.39965094099008125,-1.1005447439433595,28.89945525605664
2014-03-11,25.609993,66.82,0.3997005260813083,-1.0979961527530193,28.90200384724698
2014-03-12,25.489998,66.72,0.3997816890248812,-1.1834362917400725,28.816563708259928
2014-03-13,25.229996,65.91,0.39981973037421653,-1.1221224289646088,28.87787757103539
2014-03-14,25.32,65.85,0.39985204954350506,-1.0102574624398066,28.989742537560193
2014-03-17,25.3899995,66.29,0.39992939092180063,-1.121319824206168,28.878680175793832
2014-03-18,25.109993,66.58,0.3999834313181629,-1.5209038571632831,28.479096142836717
2014-03-19,24.939995,66.14,0.39988060617199533,-1.5081082922157734,28.491891707784227
2014-03-20,25.302498,66.31,0.39971247888766287,-1.2024364750409262,28.797563524959074
2014-03-21,25.0,65.68,0.39960013874833256,-1.2457371129904864,28.754262887009514
2014-03-24,25.149994,65.02,0.399501986231611,-0.8256251447793446,29.174374855220655
2014-03-25,24.8349995,64.63,0.39948931829842343,-0.9839951416271049,29.016004858372895
2014-03-26,24.809998,64.11,0.3994601757067392,-0.7993938645590504,29.20060613544095
2014-03-27,24.5499955,63.8,0.3994094084602174,-0.9323247597618654,29.067675240238135
2014-03-28,24.779999,64.28,0.39934695041596174,-0.89002297273802,29.10997702726198
2014-03-31,25.019997,64.72,0.3993076312900892,-0.8231928970945752,29.176807102905425
2014-04-01,24.9649965,65.62,0.3993170271594117,-1.2381868222005963,28.761813177799404
2014-04-02,25.449997,66.06,0.39924702247838306,-0.9242613049219877,29.075738695078012
2014-04-03,25.559998,65.74,0.39921761799948885,-0.684568207286393,29.315431792713607
2014-04-04,25.0899965,64.65,0.39905801260039114,-0.7091040146152885,29.29089598538471
2014-04-07,24.5399935,63.39,0.39888392254023775,-0.7452583498256686,29.25474165017433
2014-04-08,24.4249955,64.03,0.39868315779931845,-1.10268709389036,28.89731290610964
2014-04-09,24.894997,64.72,0.3983213305084278,-0.884359510505444,29.115640489494556
2014-04-10,24.2099995,63.11,0.39804862923796697,-0.9108494912080971,29.089150508791903
2014-04-11,23.979996,62.24,0.3977432322154508,-0.7755427730896614,29.22445722691034
2014-04-14,24.3299945,62.73,0.3973212949488174,-0.5939703321393139,29.406029667860686
2014-04-15,24.2049945,62.81,0.3969689436038897,-0.7286248477603117,29.27137515223969
2014-04-16,24.5849995,63.69,0.39654783119328907,-0.6711318687005807,29.32886813129942
2014-04-17,24.5499955,63.77,0.39615505057788275,-0.7128120753515823,29.287187924648418
2014-04-21,24.939995,63.94,0.39570588609562024,-0.3614393569539587,29.63856064304604
2014-04-22,25.4149935,64.49,0.395377525268102,-0.08290310453989491,29.917096895460105
2014-04-23,25.604996,64.19,0.3950810990128647,0.24474025436421698,30.244740254364217
2014-04-24,25.684998,64.54,0.3948285747036333,0.20276178862750527,30.202761788627505
2014-04-25,25.484993,63.44,0.394494914669003,0.4582356133984504,30.45823561339845
2014-04-28,25.8499985,63.28,0.39416170289936486,0.9074459405281914,30.90744594052819
2014-04-29,25.774994,63.57,0.3938897694424678,0.7354213565423215,30.73542135654232
2014-04-30,25.8799975,63.84,0.39345797045798575,0.7616406659621902,30.76164066596219
2014-05-01,26.054993,64.09,0.39308989683381845,0.8618615119205728,30.861861511920573
2014-05-02,26.0149995,64.25,0.3927163636129703,0.7829731378666551,30.782973137866655
2014-05-05,26.229996,64.31,0.39234218238727364,0.9984702506744298,30.99847025067443
2014-05-06,25.904999,63.39,0.3920522845601298,1.0528046817333703,31.05280468173337
2014-05-07,25.8699955,63.31,0.39176111567369315,1.0675992666984868,31.067599266698487
2014-05-08,25.5499955,63.49,0.39150151147950607,0.6935645361661607,30.69356453616616
2014-05-09,25.5,63.84,0.39110479505353246,0.5318698837824876,30.531869883782488
2014-05-12,25.324997,64.64,0.3906364580910853,0.0742563489922432,30.074256348992243
2014-05-13,25.054993,64.46,0.3903543175297043,-0.10724630796473633,29.892753692035264
2014-05-14,24.9149935,63.74,0.38996387161781476,0.058696323080486223,30.058696323080486
2014-05-15,25.154999,63.28,0.389638207215113,0.4986932474276493,30.49869324742765
2014-05-16,25.094994,63.75,0.38961772040620407,0.256864324104491,30.25686432410449
2014-05-19,25.449997,64.04,0.3895466444293136,0.5034298907467551,30.503429890746755
2014-05-20,25.324997,63.46,0.38964166551219365,0.5983369065961917,30.59833690659619
2014-05-21,25.6749955,64.23,0.38977531091492484,0.6397272799343767,30.639727279934377
2014-05-22,25.8499985,64.57,0.39002025213545927,0.666390819613401,30.6663908196134
2014-05-23,25.984993,65.08,0.39032768498455506,0.5824672612051565,30.582467261205156
2014-05-27,26.029999,65.42,0.39059590967736085,0.47721458890705293,30.477214588907053
2014-05-28,25.9249955,65.35,0.39078989483130483,0.3868758727742332,30.386875872774233
2014-05-29,26.0349965,65.62,0.3909891311646293,0.37828971297702196,30.378289712977022
2014-05-30,26.0999985,65.68,0.39123004123302974,0.4040093918146077,30.404009391814608
2014-06-02,26.279999,65.9,0.3914411915361303,0.4840244777690117,30.48402447776901
2014-06-03,26.1599965,65.78,0.39166630835800226,0.39618673621060907,30.39618673621061
2014-06-04,26.144997,66.1,0.3919263021402247,0.2386684285311489,30.23866842853115
2014-06-05,26.354996,66.53,0.39214546655400345,0.26555811016215003,30.26555811016215
2014-06-06,26.4549945,66.92,0.39237446792254227,0.19729510662347138,30.19729510662347
2014-06-09,26.4749985,66.94,0.3926109778007673,0.19361964601663928,30.19361964601664
2014-06-10,26.439995,66.81,0.3928330452141421,0.1948192492431673,30.194819249243167
2014-06-11,26.354996,66.61,0.39302905826711304,0.17533042882759986,30.1753304288276
2014-06-12,26.3349995,65.76,0.39325131129406116,0.47479326930253407,30.474793269302534
2014-06-13,26.234993,65.79,0.39366113117013435,0.33602718031685797,30.336027180316858
2014-06-16,26.1749955,65.94,0.39403909891956856,0.19205731724365194,30.192057317243652
2014-06-17,26.0999985,66.2,0.394308518702204,-0.0032254380859058074,29.996774561914094
2014-06-18,26.3299945,66.7,0.39454323320501195,0.013960845225703622,30.013960845225704
2014-06-19,26.469994,66.54,0.3946774831774143,0.20815426937484816,30.208154269374848
2014-06-20,26.3699955,66.08,0.3949060480849708,0.2746038425451296,30.27460384254513
2014-06-23,26.2149965,66.16,0.3951078228584844,0.07466293968267479,30.074662939682675
2014-06-24,26.32,66.0,0.3952943815373669,0.23057081853378492,30.230570818533785
2014-06-25,26.604996,66.56,0.3955156220757767,0.27947619463630247,30.279476194636302
2014-06-26,26.7999955,66.61,0.3957378889514685,0.43989471694268545,30.439894716942685
2014-06-27,27.064995,66.77,0.3961153368853708,0.6163739561637911,30.61637395616379
