date,ODP,XRT,beta,value,price
2013-03-14,4.05,70.64,0.06129312165787953,-0.2797461139126103,29.72025388608739
2013-03-15,4.01,70.34,0.061308833967430504,-0.302463381269062,29.697536618730936
2013-03-18,4.07,70.05,0.06131864506031707,-0.2253710864752101,29.77462891352479
2013-03-19,4.05,69.35,0.06134727362473862,-0.20443342587562352,29.795566574124376
2013-03-20,4.1,70.38,0.06137511684873721,-0.21958072381412475,29.780419276185874
2013-03-21,4.03,69.74,0.06143970866416863,-0.25480528223912025,29.74519471776088
2013-03-22,4.02,70.26,0.06145638997318985,-0.29792595951631906,29.70207404048368
2013-03-25,4.0,70.27,0.061482978931238934,-0.3204089294981598,29.67959107050184
2013-03-26,3.99,70.29,0.06149607797482162,-0.332559320850212,29.667440679149788
2013-03-27,3.89,70.16,0.061535430996372216,-0.42732583870547414,29.572674161294525
2013-03-28,3.93,70.39,0.061532253916566255,-0.4012553531870986,29.5987446468129
2013-04-01,3.82,69.63,0.0615564631389038,-0.46617652836187107,29.53382347163813
2013-04-02,3.84,69.81,0.06153161288179853,-0.4555218952783555,29.544478104721644
2013-04-03,3.76,68.99,0.06148538007529661,-0.48187637139471295,29.518123628605288
2013-04-04,3.77,70.17,0.06142702060350761,-0.540334035748129,29.459665964251872
2013-04-05,3.71,70.13,0.061345165107222446,-0.5921364289695097,29.40786357103049
2013-04-08,3.83,70.73,0.061250152717015706,-0.5022233016745208,29.49777669832548
2013-04-09,3.91,70.3,0.06118553713590071,-0.3913432606538194,29.60865673934618
2013-04-10,3.99,71.54,0.061133625546917536,-0.38349957162648085,29.61650042837352
2013-04-11,4.02,72.97,0.061056439884731833,-0.43528841838888255,29.564711581611117
2013-04-12,4.01,73.02,0.06095658616941652,-0.4410499220907944,29.558950077909206
2013-04-15,3.75,70.68,0.060856807227512515,-0.5513591348405846,29.448640865159415
2013-04-16,3.71,71.42,0.060698108177439924,-0.6250588860327593,29.37494111396724
2013-04-17,3.68,70.37,0.0604772772247529,-0.5757859983058613,29.42421400169414
2013-04-18,3.68,69.65,0.06017544924303177,-0.5112200397771631,29.488779960222836
2013-04-19,3.8,70.47,0.05992696558442284,-0.4230532647342775,29.57694673526572
2013-04-22,3.9,70.725,0.05969393725871881,-0.3218537126228882,29.67814628737711
2013-04-23,3.84,71.56,0.059510097185515635,-0.41854255459549883,29.581457445404503
2013-04-24,3.82,72.14,0.05931736148778283,-0.4591544577286535,29.540845542271345
2013-04-25,3.79,73.31,0.0590952479722348,-0.5422726288445334,29.457727371155467
2013-04-26,3.74,73.02,0.058871706437304404,-0.5588120040519673,29.441187995948034
2013-04-29,3.7,73.02,0.05864325030579651,-0.5821301373292602,29.41786986267074
2013-04-30,3.86,73.47,0.058404154055920206,-0.4309531984884578,29.569046801511544
2013-05-01,3.74,72.52,0.05817046772607254,-0.47852231949477986,29.52147768050522
2013-05-02,3.79,73.37,0.05793289864174064,-0.4605367733445114,29.53946322665549
2013-05-03,3.89,74.54,0.05767702560688163,-0.40924548873695654,29.590754511263043
2013-05-06,3.95,74.51,0.05743620206034209,-0.3295714155160896,29.67042858448391
2013-05-07,3.87,75.25,0.057229886726086254,-0.43654897613799015,29.563451023862008
2013-05-08,3.86,75.39,0.0569805566033536,-0.4357641623268278,29.564235837673174
2013-05-09,3.84,75.37,0.05674643639357901,-0.43697891098404984,29.56302108901595
2013-05-10,3.95,76.45,0.05647090867977991,-0.3672009685691746,29.632799031430824
2013-05-13,3.9,76.17,0.056232630590038066,-0.3832394720431993,29.6167605279568
2013-05-14,3.98,77.34,0.05597889233635319,-0.3494075332935558,29.650592466706446
2013-05-15,4.13,77.77,0.055706872116128126,-0.20232344447128447,29.797676555528717
2013-05-16,3.98,76.93,0.05538368322570992,-0.28066675055386403,29.719333249446137
2013-05-17,4.1,77.75,0.05521509158210939,-0.1929733705090051,29.807026629490995
2013-05-20,4.22,78.11,0.055107830347683955,-0.08447262845759429,29.915527371542407
2013-05-21,4.17,78.68,0.054976470114613395,-0.15554866861778205,29.844451331382217
2013-05-22,4.2,77.93,0.05487146882049719,-0.07613356518134662,29.923866434818652
2013-05-23,4.27,78.33,0.05477597888059191,-0.020602425716764294,29.979397574283237
2013-05-24,4.31,77.59,0.054696250768121374,0.06611790290146224,30.06611790290146
2013-05-28,4.4,77.99,0.05463547325948724,0.1389794404925908,30.13897944049259
2013-05-29,4.34,77.52,0.05460011212017669,0.10739930844390333,30.107399308443902
2013-05-30,4.34,77.79,0.05452519520574907,0.09848506494477949,30.09848506494478
2013-05-31,4.41,77.6,0.05445306975697633,0.18444178685863744,30.18444178685864
2013-06-03,4.46,77.71,0.054437173958813666,0.22968721166059058,30.22968721166059
2013-06-04,4.34,77.42,0.05440874728315615,0.12767478533805043,30.12767478533805
2013-06-05,4.28,76.55,0.05436424531226118,0.1184170213464073,30.118417021346406
2013-06-06,4.33,77.09,0.05432260748726382,0.1422701888068323,30.142270188806833
2013-06-07,4.35,78.32,0.05429933728760502,0.09727590363477479,30.097275903634774
2013-06-10,4.28,78.55,0.05427121293831376,0.016996223695454837,30.016996223695454
2013-06-11,4.28,77.73,0.05422845409616075,0.06482226310542494,30.064822263105427
2013-06-12,4.19,76.81,0.054201808877604916,0.02675906011116691,30.026759060111168
2013-06-13,4.27,78.07,0.054149764046926466,0.04252792085645041,30.04252792085645
2013-06-14,4.25,77.62,0.05409780534852585,0.05092834884742281,30.05092834884742
2013-06-17,4.3,78.06,0.054047462374822934,0.0810550870213218,30.081055087021323
2013-06-18,4.31,78.79,0.05401172525496662,0.05441616716117892,30.05441616716118
2013-06-19,4.24,77.87,0.05397710204164716,0.03680306401693567,30.036803064016937
2013-06-20,4.1,75.89,0.05394214223075678,0.006330826107867615,30.006330826107867
2013-06-21,3.98,75.5,0.053901943610949625,-0.08959674262669681,29.910403257373304
2013-06-24,3.86,74.59,0.053859178198191276,-0.15735610180308734,29.84264389819691
2013-06-25,3.91,75.28,0.05379522634307646,-0.13970463910679598,29.860295360893204
2013-06-26,3.93,75.79,0.05374870484223944,-0.14361433999332762,29.856385660006673
2013-06-27,3.99,76.57,0.05369837516395098,-0.1216845863037257,29.878315413696274
2013-06-28,3.87,76.61,0.05365964388581328,-0.24086531809215472,29.759134681907845
2013-07-01,3.92,77.34,0.05360441704425368,-0.22576561420257946,29.77423438579742
2013-07-02,3.99,77.45,0.053563366801385175,-0.15848275876728213,29.84151724123272
2013-07-03,4.07,77.59,0.05351892214087522,-0.08253316891050844,29.91746683108949
2013-07-05,4.14,78.59,0.053470030622875045,-0.06220970665175063,29.93779029334825
2013-07-08,4.15,79.59,0.05342159686058893,-0.10182489413427298,29.898175105865725
2013-07-09,4.23,80.23,0.053372382880737326,-0.0520662785215551,29.947933721478446
2013-07-10,4.19,80.34,0.05333655787562334,-0.09505905972757844,29.90494094027242
2013-07-11,4.29,81.01,0.05331863276433687,-0.0293424402389304,29.97065755976107
2013-07-12,4.3,80.81,0.053331867532944804,-0.009748215337269883,29.990251784662732
2013-07-15,4.34,81.22,0.053344254436156854,0.0073796546953399655,30.00737965469534
2013-07-16,4.26,80.66,0.05335295098849536,-0.04344902673203599,29.956550973267966
2013-07-17,4.22,80.64,0.05333505486757445,-0.08093882452120393,29.919061175478795
2013-07-18,4.29,81.17,0.05329127851047313,-0.035653076695104424,29.964346923304895
2013-07-19,4.33,80.88,0.05327787125803025,0.020885772650514056,30.020885772650516
2013-07-22,4.41,80.99,0.053287305112807985,0.0942611589136817,30.09426115891368
2013-07-23,4.4,80.88,0.05333227276938109,0.08648577841245864,30.08648577841246
2013-07-24,4.31,80.35,0.05338287900743138,0.02068567175288827,30.020685671752886
2013-07-25,4.45,81.26,0.053427410618866626,0.10848861311089752,30.108488613110897
2013-07-26,4.48,81.28,0.05346489211370119,0.1343735689983676,30.134373568998367
2013-07-29,4.27,81.15,0.05352215632664563,-0.07332298590729369,29.926677014092707
2013-07-30,4.35,81.44,0.053533353652038325,-0.009756321422001335,29.990243678577997
2013-07-31,4.33,81.68,0.05355158305814244,-0.04409330418907498,29.955906695810924
2013-08-01,4.41,82.97,0.05354992105407349,-0.033036949856477094,29.966963050143523
2013-08-02,4.41,83.1,0.05357503312842171,-0.04208525297184362,29.957914747028155
2013-08-05,4.38,82.99,0.053602027632801114,-0.06843227324616397,29.931567726753837
2013-08-06,4.31,81.97,0.05362730512786518,-0.08583020133110875,29.91416979866889
2013-08-07,4.2,80.78,0.05363916372435203,-0.1329716456531571,29.867028354346843
2013-08-08,4.24,81.53,0.05364828153770194,-0.1339443937688385,29.86605560623116
2013-08-09,4.23,81.42,0.053654064597373416,-0.13851393951814295,29.86148606048186
2013-08-12,4.37,81.79,0.05363281075926201,-0.016627592000039826,29.98337240799996
2013-08-13,4.44,82.23,0.05365911319815955,0.027611121715340303,30.02761112171534
2013-08-14,4.49,81.648,0.05368004168405977,0.10713195657988805,30.107131956579888
2013-08-15,4.39,80.03,0.05369766117300831,0.09257617632414483,30.092576176324144
2013-08-16,4.29,79.41,0.05372879965422669,0.023396019457859296,30.02339601945786
2013-08-19,4.15,78.93,0.05373105831465636,-0.09099243277582669,29.909007567224172
2013-08-20,4.24,80.14,0.053699287736967756,-0.06346091924059571,29.936539080759403
2013-08-21,4.12,79.02,0.05365632257388463,-0.11992260978836278,29.88007739021164
2013-08-22,4.15,79.14,0.053586753776611554,-0.09085569388103831,29.90914430611896
2013-08-23,4.1,78.89,0.05352957792978163,-0.12294840288047304,29.877051597119525
2013-08-26,4.21,78.84,0.05346772038240592,-0.0053950749488835825,29.994604925051117
2013-08-27,4.08,77.36,0.0534130691339025,-0.05203502819869765,29.9479649718013
2013-08-28,4.2,77.79,0.053338876876145656,0.050768767804629356,30.05076876780463
2013-08-29,4.22,78.47,0.05330623183839812,0.037059987640899905,30.0370599876409
2013-08-30,4.19,77.88,0.053273589611094324,0.04105284108797491,30.041052841087975
2013-09-03,4.17,78.09,0.05323660582550332,0.012753451086445544,30.012753451086446
2013-09-04,4.31,78.69,0.05320189788244283,0.12354265563057343,30.123542655630573
2013-09-05,4.29,79.15,0.05320662180702499,0.07869588397397198,30.07869588397397
2013-09-06,4.21,78.75,0.053193467891687,0.021014403529648895,30.021014403529648
2013-09-09,4.32,80.05,0.053176722591004776,0.06320335659006826,30.06320335659007
2013-09-10,4.4,80.89,0.05316567798239191,0.09942830800431857,30.09942830800432
2013-09-11,4.4,81.09,0.05316166166112433,0.08912085589942809,30.089120855899427
2013-09-12,4.33,80.36,0.05314984052136843,0.058878815702833265,30.058878815702833
2013-09-13,4.29,80.76,0.053136954089062514,-0.0013404122326887702,29.99865958776731
2013-09-16,4.24,80.89,0.053115787971224945,-0.05653608899238538,29.943463911007616
2013-09-17,4.31,81.76,0.053090098815296034,-0.0306464791386043,29.969353520861397
2013-09-18,4.34,82.64,0.0530891357604333,-0.04728617924220835,29.952713820757793
2013-09-19,4.32,82.82,0.05309836241086039,-0.07760637486745647,29.922393625132543
2013-09-20,4.27,82.3,0.053098726741153186,-0.10002521079690752,29.899974789203092
2013-09-23,4.43,81.99,0.05309592927271023,0.0766647589304883,30.076664758930487
2013-09-24,4.65,82.25,0.05312709510963134,0.2802964272328232,30.280296427232823
2013-09-25,4.72,81.92,0.0532259625914179,0.35972914451104465,30.359729144511043
2013-09-26,4.72,82.4,0.05334080267265856,0.3247178597729343,30.324717859772935
2013-09-27,4.73,82.38,0.053437525989333975,0.3278166089986678,30.327816608998667
2013-09-30,4.83,82.018,0.05352182660446541,0.4402468255549561,30.440246825554958
2013-10-01,4.95,82.93,0.05362748378854712,0.5026727694157875,30.50267276941579
2013-10-02,4.89,82.93,0.05375796429801156,0.4318520207659011,30.431852020765902
2013-10-03,4.76,82.22,0.05386630407070829,0.33111247930636445,30.331112479306363
2013-10-04,4.79,82.75,0.053963873949006286,0.3244894307197299,30.32448943071973
2013-10-07,4.73,81.32,0.05404910332096714,0.33472691793895315,30.33472691793895
2013-10-08,4.62,79.75,0.054132350108723554,0.3029450788292971,30.302945078829296
2013-10-09,4.7,79.71,0.05420562804419034,0.37926938859758863,30.37926938859759
2013-10-10,5.04,81.27,0.05430576070899558,0.62657082717993,30.62657082717993
2013-10-11,5.02,81.75,0.054468241868647765,0.5672212272380444,30.567221227238043
2013-10-14,5.04,82.05,0.05461350784089748,0.5589616816543614,30.55896168165436
2013-10-15,5.01,81.34,0.05474824230997424,0.5567779705066949,30.556777970506694
2013-10-16,5.4,82.72,0.054868511389484655,0.8612767378618296,30.86127673786183
2013-10-17,5.39,83.07,0.05505753841198284,0.8163702841165854,30.816370284116587
2013-10-18,5.46,83.85,0.05525312774170416,0.8270252388581065,30.827025238858106
2013-10-21,5.56,83.8,0.05543738674260191,0.9143469909699595,30.91434699096996
2013-10-22,5.57,83.61,0.05563703581924209,0.9181874351531691,30.91818743515317
2013-10-23,5.59,83.41,0.05588186353988521,0.9288937621381743,30.928893762138173
2013-10-24,5.66,83.88,0.056119410526597524,0.9527038450290002,30.952703845029
2013-10-25,5.65,83.96,0.05637392421137734,0.9168453232127591,30.91684532321276
2013-10-28,5.61,84.03,0.05662457532208964,0.8518369356848075,30.85183693568481
2013-10-29,5.62,84.63,0.05686748755826596,0.8073045279439519,30.807304527943952
2013-10-30,5.51,84.05,0.05711112912188201,0.7098095973058172,30.709809597305817
2013-10-31,5.59,84.17,0.05733844122813593,0.7638234018277981,30.7638234018278
2013-11-01,5.77,84.55,0.05758827932608137,0.9009109829798199,30.90091098297982
2013-11-04,5.68,85.28,0.05787330502442501,0.7445645475170348,30.744564547517037
2013-11-05,5.65,85.39,0.05813139930127825,0.68615981366385,30.68615981366385
2013-11-06,5.31,84.7,0.058357250743746376,0.367140862004681,30.367140862004682
2013-11-07,4.85,83.68,0.058509076367852006,-0.04603951046185628,29.953960489538144
2013-11-08,5.04,84.87,0.05855812653250288,0.07017180118648092,30.070171801186483
2013-11-11,5.26,85.72,0.0586322748381414,0.23404140087451886,30.234041400874517
2013-11-12,5.21,86.18,0.05875469632108075,0.14652027104926102,30.146520271049262
2013-11-13,5.38,87.31,0.05888167554310227,0.23904090833174063,30.23904090833174
2013-11-14,5.62,87.49,0.059028426260288,0.4556029864874036,30.455602986487403
2013-11-15,5.53,88.03,0.059233027242702775,0.3157166118248753,30.315716611824875
2013-11-18,5.39,87.49,0.05940604947786454,0.19256473118163164,30.192564731181633
2013-11-19,5.23,86.84,0.05956075343002033,0.057744172137034866,30.057744172137035
2013-11-20,5.27,86.87,0.05966656687549563,0.0867653355256941,30.086765335525694
2013-11-21,5.34,87.55,0.059785788649296574,0.10575420375408484,30.105754203754085
2013-11-22,5.23,87.47,0.0598932334976683,-0.008861134041045382,29.991138865958956
2013-11-25,5.27,87.65,0.05998230755357274,0.012550742929348324,30.01255074292935
2013-11-26,5.26,88.09,0.06007516544378697,-0.032021323943195235,29.967978676056806
2013-11-27,5.42,88.54,0.06016595673027243,0.09290619110167864,30.09290619110168
2013-11-29,5.44,88.46,0.060265322010481195,0.10892961495283426,30.108929614952835
2013-12-02,5.35,87.87,0.0603785909205731,0.04453321580924108,30.044533215809242
2013-12-03,5.45,87.8,0.06048953091518283,0.13901918564694782,30.139019185646948
2013-12-04,5.43,87.02,0.06061711465621416,0.15509868261624415,30.155098682616245
2013-12-05,5.4,86.75,0.060744867704027525,0.13038272667561301,30.130382726675613
2013-12-06,5.39,86.25,0.060871718899350113,0.13981424493105266,30.139814244931053
2013-12-09,5.37,86.39,0.06100589149014705,0.09970103416619658,30.099701034166195
2013-12-10,5.38,86.02,0.06114644151511123,0.12018310087013262,30.120183100870133
2013-12-11,5.29,85.46,0.061304028922092614,0.050957688317965655,30.050957688317965
2013-12-12,5.19,85.32,0.06144811723412141,-0.052753362415238314,29.94724663758476
2013-12-13,5.19,85.44,0.06157976274763997,-0.07137492915835786,29.92862507084164
2013-12-16,5.19,85.81,0.06171595435600197,-0.10584604328852887,29.89415395671147
2013-12-17,5.12,85.44,0.06184966258788117,-0.16443517150856657,29.835564828491435
2013-12-18,5.29,86.9,0.061939068162559736,-0.09250502332644128,29.907494976673558
2013-12-19,5.28,86.45,0.06200516004687334,-0.0803460860522005,29.919653913947798
2013-12-20,5.35,87.14,0.062057211315578745,-0.057665394039532636,29.94233460596047
2013-12-23,5.38,87.54,0.06212047842279475,-0.05802668113145337,29.94197331886855
2013-12-24,5.38,87.71,0.06218232902751829,-0.07401207900362916,29.92598792099637
2013-12-26,5.31,88.21,0.06221833200109689,-0.17827906581675634,29.821720934183244
2013-12-27,5.19,87.57,0.06222216349534432,-0.25879485728730156,29.741205142712698
2013-12-30,5.23,88.01,0.06222155749721267,-0.24611927532968725,29.753880724670314
2013-12-31,5.29,88.1,0.06223891869441275,-0.1932487369777629,29.806751263022235
2014-01-02,5.33,87.44,0.06226807777641305,-0.11472072076955708,29.885279279230442
2014-01-03,5.26,87.6,0.062306980928410916,-0.1980915293287957,29.801908470671204
2014-01-06,4.84,86.76,0.06233074822452973,-0.5678157159602,29.4321842840398
2014-01-07,4.83,86.9,0.06226769944280759,-0.5810630815799804,29.41893691842002
2014-01-08,4.95,86.49,0.062157476267594186,-0.42600012238422025,29.57399987761578
2014-01-09,4.78,85.81,0.06208575982463084,-0.5475790505515725,29.452420949448427
2014-01-10,4.94,85.84,0.06199002787979802,-0.3812239932018624,29.618776006798136
2014-01-13,4.77,83.36,0.061922415741454837,-0.39185257620767544,29.608147423792325
2014-01-14,4.82,84.31,0.06179745634220237,-0.39014354421108166,29.60985645578892
2014-01-15,4.84,84.02,0.06167579510246794,-0.34200030450935603,29.657999695490645
2014-01-16,4.77,83.35,0.06155700333202825,-0.3607762277245552,29.639223772275443
2014-01-17,4.93,82.97,0.061413959542774656,-0.16551622326401372,29.834483776735986
2014-01-21,4.96,82.81,0.06130142033302255,-0.11637061777759783,29.883629382222402
2014-01-22,5.06,82.92,0.06119044516408644,-0.01391171300604821,29.98608828699395
2014-01-23,5.14,82.39,0.061088469548186794,0.10692099392488963,30.106920993924888
2014-01-24,5.0,80.95,0.06100993203848833,0.06124600148436965,30.06124600148437
2014-01-27,4.86,80.76,0.06092968004404758,-0.06068096035728221,29.93931903964272
2014-01-28,4.96,80.89,0.060830217968257945,0.03944366854761494,30.039443668547616
2014-01-29,4.88,79.55,0.060762078953734644,0.0463766192304087,30.046376619230408
2014-01-30,4.9,80.21,0.060679919662043585,0.03286364390748453,30.032863643907483
2014-01-31,4.89,79.85,0.06056346643459336,0.05400720519772051,30.05400720519772
2014-02-03,4.78,77.47,0.06047358213595747,0.09511159192737484,30.095111591927374
2014-02-04,4.88,77.87,0.06039589010328162,0.1769720376574595,30.17697203765746
2014-02-05,4.86,78.12,0.060389752437366176,0.14235253959295413,30.142352539592956
2014-02-06,5.01,80.0,0.060454080438832034,0.17367356489343688,30.173673564893438
2014-02-07,5.13,80.74,0.06050353284715153,0.2449447579209858,30.244944757920987
2014-02-10,5.04,80.59,0.06053442576206234,0.16153062783539607,30.161530627835397
2014-02-11,5.15,81.15,0.06056571601940623,0.2350921450251846,30.235092145025185
2014-02-12,5.14,81.04,0.06059117139518544,0.22969147013417146,30.22969147013417
2014-02-13,5.15,81.44,0.06056971890953351,0.21720209200759122,30.21720209200759
2014-02-14,5.11,81.22,0.06057030917722231,0.1904794886260044,30.190479488626004
2014-02-18,5.19,81.73,0.06058780747757409,0.23815849485786966,30.23815849485787
2014-02-19,5.11,82.04,0.0606394539182991,0.1351392005427421,30.135139200542742
2014-02-20,5.14,82.01,0.06066484509067903,0.164876054113412,30.164876054113414
2014-02-21,5.14,82.28,0.060690547521234636,0.1463817499528135,30.146381749952813
2014-02-24,5.35,82.58,0.060734843291872134,0.33451664095719913,30.334516640957197
2014-02-25,4.88,83.64,0.060810632462418746,-0.20620129915670393,29.793798700843297
2014-02-26,4.99,85.21,0.06079014139773627,-0.18992794850110695,29.810072051498892
2014-02-27,5.03,85.74,0.06074421101606711,-0.17820865251759344,29.821791347482407
2014-02-28,4.93,85.63,0.06069433800118318,-0.2672561630413153,29.732743836958683
2014-03-03,4.87,85.32,0.060636891386654526,-0.3035395731093633,29.69646042689064
2014-03-04,4.99,86.84,0.06054962527743542,-0.2681294590924921,29.731870540907508
2014-03-05,4.91,86.53,0.06046158733952159,-0.3217411524888032,29.678258847511195
2014-03-06,4.63,86.39,0.06036411953172508,-0.5848562863457296,29.41514371365427
2014-03-07,4.61,87.09,0.06020745212623142,-0.6334670056734941,29.366532994326505
2014-03-10,4.61,87.15,0.06004285231695324,-0.6227345794224748,29.377265420577526
2014-03-11,4.54,86.62,0.05987116949594874,-0.6460407017390803,29.353959298260918
2014-03-12,4.61,86.6,0.05970427341792679,-0.5603900779924595,29.43960992200754
2014-03-13,4.49,85.58,0.05957059140362597,-0.6080512123223105,29.39194878767769
2014-03-14,4.56,85.72,0.05942776737172959,-0.5341482191046607,29.46585178089534
2014-03-17,4.56,86.26,0.059301558547013404,-0.5553524402653771,29.444647559734623
2014-03-18,4.61,86.67,0.05917797547863826,-0.5189551347335781,29.481044865266423
2014-03-19,4.59,86.12,0.059041814692779866,-0.49468108134220223,29.5053189186578
2014-03-20,4.55,86.06,0.05890560492850196,-0.5194163601468791,29.480583639853123
2014-03-21,4.37,86.03,0.058755651100809526,-0.6847486642026439,29.315251335797356
2014-03-24,4.19,85.18,0.05856784382607629,-0.7988089371051785,29.20119106289482
2014-03-25,4.15,84.3,0.058356836644246304,-0.7694813291099631,29.230518670890035
2014-03-26,4.05,83.34,0.05816954585198493,-0.7978499513044248,29.202150048695575
2014-03-27,4.07,83.11,0.05799207427833463,-0.7497212932723905,29.25027870672761
2014-03-28,4.11,83.84,0.057817807302733996,-0.7374449642612184,29.26255503573878
2014-03-31,4.13,84.25,0.057629662431255814,-0.7252990598333025,29.274700940166696
2014-04-01,4.25,85.5,0.05742359845732748,-0.6597176681015,29.3402823318985
2014-04-02,4.3,86.74,0.05724121794765155,-0.6651032447792957,29.334896755220704
2014-04-03,4.25,86.49,0.05712983065726431,-0.69115905354679,29.30884094645321
2014-04-04,4.2,84.9,0.05701521760285629,-0.6405919744824997,29.3594080255175
2014-04-07,4.08,83.01,0.0568816270887599,-0.6417438646379594,29.35825613536204
2014-04-08,4.14,83.89,0.056775119597152916,-0.6228647830051584,29.37713521699484
2014-04-09,4.25,84.62,0.05663662281816356,-0.5425910228730011,29.457408977127
2014-04-10,4.14,82.27,0.05651724325574241,-0.5096736026499284,29.49032639735007
2014-04-11,4.05,81.11,0.05640591614838797,-0.5250838587957487,29.47491614120425
2014-04-14,3.98,81.51,0.05628372455690831,-0.607686388633597,29.392313611366404
2014-04-15,3.96,81.57,0.05614937390794921,-0.6201044296714171,29.379895570328582
2014-04-16,3.94,82.0,0.05597422588517626,-0.6498865225844539,29.350113477415547
2014-04-17,4.05,81.93,0.05578201522516801,-0.5202205073980153,29.479779492601985
2014-04-21,4.02,82.17,0.055593398954594433,-0.5481095920990251,29.451890407900976
2014-04-22,4.2,83.19,0.055374803920173375,-0.4066299381192229,29.593370061880776
2014-04-23,4.18,83.14,0.05519338955561756,-0.4087784076540446,29.591221592345956
2014-04-24,4.24,83.3,0.05503420060820738,-0.34434891066367435,29.655651089336324
2014-04-25,4.15,82.27,0.05486726766864079,-0.36393011109907736,29.636069888900924
2014-04-28,4.07,83.07,0.05469780095558291,-0.4737463253802714,29.526253674619728
2014-04-29,4.03,83.42,0.05450574797912938,-0.5168694964189733,29.483130503581027
2014-04-30,4.09,83.52,0.054300671219707324,-0.4451920602699557,29.554807939730043
2014-05-01,4.24,83.56,0.054106663472976914,-0.2811527998019505,29.71884720019805
2014-05-02,4.25,83.98,0.053927758865876786,-0.2788531895563331,29.721146810443667
2014-05-05,4.17,83.61,0.053752654845154534,-0.3242594716033702,29.67574052839663
2014-05-06,4.83,82.19,0.0535543469539518,0.42836822385470175,30.4283682238547
2014-05-07,5.0,81.33,0.05348377871173592,0.6501642773745173,30.650164277374518
2014-05-08,5.05,81.8,0.053469768388889165,0.6761729457888661,30.676172945788867
2014-05-09,5.24,83.26,0.05344498547654903,0.790170509222528,30.790170509222527
2014-05-12,5.23,84.88,0.05344555864973662,0.6935409818103562,30.693540981810358
2014-05-13,5.48,84.51,0.05343125310824278,0.9645247998224029,30.964524799822403
2014-05-14,5.29,83.35,0.053475835079048385,0.8327891461613177,30.832789146161318
2014-05-15,5.38,82.37,0.05348157689437275,0.9747225112105165,30.974722511210516
2014-05-16,5.29,83.57,0.05353100955858502,0.8164135311890499,30.81641353118905
2014-05-19,5.3,83.9,0.05354681542623138,0.8074221857391866,30.807422185739185
2014-05-20,4.97,81.83,0.05356404091546374,0.5868545318876022,30.586854531887603
2014-05-21,4.97,81.99,0.053497088489959856,0.5837737147081912,30.58377371470819
2014-05-22,5.04,82.87,0.05352987111626513,0.6039795805951087,30.60397958059511
2014-05-23,5.04,83.23,0.05356168018432564,0.582061358258577,30.582061358258578
2014-05-27,5.17,83.7,0.053587404436216034,0.6847342486887174,30.684734248688716
2014-05-28,5.15,82.93,0.0536535972350738,0.7005071812953299,30.70050718129533
2014-05-29,5.13,83.44,0.053731813902803634,0.6466174479500646,30.646617447950064
2014-05-30,5.12,83.78,0.05379281644308284,0.6132378383985193,30.61323783839852
2014-06-02,5.13,83.56,0.05386207272892557,0.629285202770979,30.62928520277098
2014-06-03,5.11,83.8,0.05399130095030636,0.5855289803643275,30.585528980364327
2014-06-04,5.16,84.44,0.05412664248190079,0.5895463088282975,30.589546308828297
2014-06-05,5.18,85.0,0.054266950667349344,0.5673091932753058,30.567309193275307
2014-06-06,5.2,85.5,0.054414510594423086,0.5475593441768263,30.547559344176825
2014-06-09,5.39,85.75,0.05454679392571271,0.7126124208701343,30.712612420870133
2014-06-10,5.56,85.71,0.05472818660806166,0.8692471258230352,30.869247125823037
2014-06-11,5.59,85.56,0.05493193337582883,0.8900237803640856,30.890023780364086
2014-06-12,5.46,84.41,0.05514948282040373,0.8048321551297208,30.80483215512972
2014-06-13,5.45,84.87,0.05534608875745763,0.7527774471545703,30.75277744715457
2014-06-16,5.53,85.54,0.055534292011862205,0.7795966613053071,30.779596661305305
2014-06-17,5.67,86.28,0.05574000363207904,0.8607524866242207,30.86075248662422
2014-06-18,5.81,86.85,0.056003857571820706,0.946064969887372,30.946064969887374
2014-06-19,5.67,86.45,0.056316884882755124,0.8014053018858194,30.80140530188582
2014-06-20,5.64,86.23,0.056601233056836064,0.759275673509026,30.759275673509027
2014-06-23,5.66,86.33,0.056888622265838414,0.7488052397901699,30.74880523979017
2014-06-24,5.52,85.73,0.05717151367907693,0.6186861322927344,30.618686132292734
2014-06-25,5.52,86.12,0.05743285335879422,0.5738826687406409,30.57388266874064
2014-06-26,5.61,86.07,0.05769117397488033,0.6445206559820509,30.64452065598205
2014-06-27,5.62,86.55,0.05796056570499206,0.6035130382329372,30.603513038232936
2014-06-30,5.69,86.8,0.05823353213658237,0.6353294105446512,30.63532941054465
2014-07-01,5.7,87.47,0.05852502536225467,0.5808160315635842,30.580816031563586
2014-07-02,5.68,87.5,0.058799410141926,0.5350516125814746,30.535051612581476
2014-07-03,5.74,88.65,0.059066763115782295,0.5037314497858993,30.5037314497859
2014-07-07,5.62,87.63,0.05933296892468731,0.4206519331296512,30.42065193312965
2014-07-08,5.49,86.73,0.059573088048465804,0.32322607355656086,30.32322607355656
2014-07-09,5.61,87.35,0.05978593059035467,0.3876989629325207,30.38769896293252
2014-07-10,5.27,86.28,0.06001709088885446,0.09172539810963709,30.091725398109638
2014-07-11,5.19,85.81,0.06020938184305574,0.023432944047386606,30.023432944047386
2014-07-14,5.12,85.78,0.06039518322375406,-0.060698816933623334,29.939301183066377
2014-07-15,5.11,85.24,0.060576523941236325,-0.053542900750983335,29.946457099249017
