date,STT,KCE,beta,value,price
2014-01-08,75.05,50.23,1.504835955302213,-0.537910034830162,29.462089965169838
2014-01-09,75.35,50.2699,1.503920486535648,-0.25193246609836706,29.748067533901633
2014-01-10,74.88,50.18,1.5031810010835474,-0.5496226343724118,29.45037736562759
2014-01-13,72.93,49.35,1.5022987524856306,-1.2084434351658615,28.79155656483414
2014-01-14,73.47,49.86,1.5009642408670043,-1.3680770496288375,28.631922950371163
2014-01-15,74.32,50.61,1.499520639477722,-1.5707395639675212,28.42926043603248
2014-01-16,73.72,50.61,1.498132748063041,-2.1004983794705083,27.89950162052949
2014-01-17,73.5,50.5,1.4964887616780576,-2.072682464741902,27.927317535258098
2014-01-21,74.17,50.82,1.4955918213481239,-1.8359763609116584,28.16402363908834
2014-01-22,75.15,51.22,1.4946921516666245,-1.408132008364504,28.591867991635496
2014-01-23,72.76,50.21,1.4940689834920984,-2.257203661138263,27.742796338861737
2014-01-24,69.52,48.45,1.4930515922179317,-2.8183496429587933,27.181650357041207
2014-01-27,68.3,47.43,1.4919022247914666,-2.46092252185926,27.53907747814074
2014-01-28,68.88,48.19,1.4905017352352266,-2.9472786209855713,27.05272137901443
2014-01-29,67.6,47.25,1.4887885279172823,-2.745257944091591,27.25474205590841
2014-01-30,68.24,47.87,1.4870656591530833,-2.945833103658103,27.054166896341897
2014-01-31,66.95,47.28,1.4851264243583429,-3.2667773436624543,26.733222656337546
2014-02-03,64.6,45.43,1.4829773165359044,-2.771659490226142,27.228340509773858
2014-02-04,65.46,46.27,1.4810153105956094,-3.0665784212588534,26.933421578741147
2014-02-05,64.34,45.77,1.4789618133093825,-3.352082195170439,26.64791780482956
2014-02-06,65.92,46.32,1.476799458236315,-2.4853509055061096,27.51464909449389
2014-02-07,68.23,46.99,1.4747618458950362,-1.0690591386077557,28.930940861392244
2014-02-10,68.16,47.2878,1.4732724320768258,-1.5078121135625224,28.492187886437478
2014-02-11,68.75,47.67,1.472085343697713,-1.424308334069977,28.575691665930023
2014-02-12,68.8,47.95,1.4708127094932977,-1.7254694202036376,28.274530579796362
2014-02-13,68.5,48.34,1.4696011513405969,-2.5405196558044594,27.45948034419554
2014-02-14,68.81,48.05,1.4681386524914843,-1.7340622522158213,28.26593774778418
2014-02-18,68.22,48.57,1.4668530854563728,-3.025054360616025,26.974945639383975
2014-02-19,68.05,47.81,1.4649638882553735,-1.9899234974894142,28.010076502510586
2014-02-20,67.82,48.13,1.4634136688276138,-2.6140998806730664,27.385900119326934
2014-02-21,68.52,48.09,1.4616426987423152,-1.7703973825179418,28.22960261748206
2014-02-24,69.07,48.67,1.46006810616819,-1.9915147272058107,28.00848527279419
2014-02-25,67.87,48.07,1.4586274179791205,-2.2462199822563207,27.75378001774368
2014-02-26,67.41,47.87,1.456975217120418,-2.3354036435544145,27.664596356445585
2014-02-27,67.39,48.2936,1.455392422640011,-2.896139502007628,27.103860497992372
2014-02-28,65.67,48.4,1.4535422222863699,-4.681443558660291,25.31855644133971
2014-03-03,65.2,47.76,1.45082509927014,-4.091406741141881,25.90859325885812
2014-03-04,66.41,49.06,1.4485833292616304,-4.6574981335755865,25.342501866424413
2014-03-05,66.5,49.035,1.446327575993223,-4.420672688827693,25.579327311172307
2014-03-06,67.73,49.27,1.4441991848767686,-3.425693838878388,26.574306161121612
2014-03-07,68.14,49.329,1.4423658352548017,-3.0104642872841083,26.98953571271589
2014-03-10,68.2,49.39,1.440537112089784,-2.948127966114427,27.051872033885573
2014-03-11,66.83,48.8524,1.438769930483062,-3.457364151930733,26.542635848069267
2014-03-12,66.16,48.89,1.436838261466472,-4.087022603095818,25.912977396904182
2014-03-13,64.48,48.3401,1.4347104494197653,-4.87404659599639,25.12595340400361
2014-03-14,64.73,48.08,1.4325425352957797,-4.146645097021079,25.85335490297892
2014-03-17,65.44,48.68,1.430868590332984,-4.214682977409666,25.785317022590334
2014-03-18,65.34,49.075,1.4291913378917125,-4.797564907035792,25.20243509296421
2014-03-19,66.15,48.81,1.4272932640834517,-3.5161842199132707,26.48381578008673
2014-03-20,68.0,49.94,1.4257909217821063,-3.203998633798392,26.796001366201608
2014-03-21,68.81,49.3,1.4243255918606192,-1.4092516787285234,28.590748321271477
2014-03-24,70.21,49.18,1.423438190359376,0.20530979812588157,30.20530979812588
2014-03-25,70.16,48.951,1.423123893679912,0.4966622804746237,30.496662280474624
2014-03-26,68.64,48.63,1.4227918633204497,-0.5503683132734665,29.449631686726534
2014-03-27,68.49,48.0499,1.421922513032873,0.16676544102175228,30.166765441021752
2014-03-28,68.99,48.18,1.421323066948612,0.5106546344158573,30.510654634415857
2014-03-31,69.55,49.02,1.4207278043066403,-0.09407696711151914,29.90592303288848
2014-04-01,69.57,49.486,1.4197281446273866,-0.6866669650308523,29.313333034969148
2014-04-02,69.28,49.879,1.4181927403475139,-1.4580356957936402,28.54196430420636
2014-04-03,69.49,49.17,1.4163235246791024,-0.15062770847147533,29.849372291528525
2014-04-04,68.25,47.6,1.4148697281048612,0.9022009422086086,30.90220094220861
2014-04-07,66.52,46.53,1.413762416000799,0.7376347834828181,30.737634783482818
2014-04-08,65.92,46.71,1.4124838464718577,-0.05712046870047516,29.942879531299525
2014-04-09,67.07,47.25,1.4110419434534098,0.3982681718263734,30.398268171826373
2014-04-10,65.15,45.9201,1.410021452903053,0.4016738805465252,30.401673880546525
2014-04-11,63.76,45.03,1.409029288153242,0.3114111544595062,30.311411154459506
2014-04-14,64.44,45.3101,1.408041657742813,0.6414916835073683,30.64149168350737
2014-04-15,64.35,45.64,1.4073578357693481,0.1181883754869375,30.118188375486938
2014-04-16,64.91,46.45,1.406514493437196,-0.4225982201577665,29.577401779842234
2014-04-17,65.53,46.85,1.4053861493015625,-0.3123410947782048,29.687658905221795
2014-04-21,65.0,46.8,1.4041065198280986,-0.71218512795501,29.28781487204499
2014-04-22,65.36,47.51,1.4030415169630583,-1.2985024709148973,28.701497529085103
2014-04-23,65.91,47.57,1.4020510475929655,-0.7855683339973751,29.214431666002625
2014-04-24,65.73,47.38,1.4011597971711816,-0.6569511899705844,29.343048810029416
2014-04-25,63.79,46.58,1.4004583686997434,-1.4433508140340408,28.55664918596596
2014-04-28,63.49,46.06,1.399479427401605,-0.9700224261179287,29.02997757388207
2014-04-29,64.34,46.7,1.3987200936457105,-0.9802283732546755,29.019771626745325
2014-04-30,64.56,47.2,1.3981052486596697,-1.430567736736407,28.569432263263593
2014-05-01,64.6,47.18,1.3972563519560448,-1.3225546852861925,28.677445314713808
2014-05-02,65.36,47.32,1.3965310830141722,-0.7238508482306258,29.276149151769374
2014-05-05,64.13,47.15,1.3961427207928525,-1.6981292853830041,28.301870714616996
2014-05-06,63.55,46.27,1.3951417565293645,-1.0032090746137072,28.996790925386293
2014-05-07,64.25,46.81,1.3938936273577776,-0.9981606966175747,29.001839303382425
2014-05-08,64.96,46.82,1.3927834891329873,-0.2501229612064719,29.749877038793528
2014-05-09,64.86,46.76,1.3918826420665338,-0.22443234303111126,29.77556765696889
2014-05-12,65.86,47.85,1.3910885549472096,-0.7035873542239841,29.296412645776016
2014-05-13,65.59,47.49,1.3904026346070557,-0.4402211174890738,29.559778882510926
2014-05-14,64.87,46.8,1.3895510247045333,-0.1609879561721499,29.83901204382785
2014-05-15,63.21,45.58,1.389238064626878,-0.11147098569309577,29.888529014306904
2014-05-16,63.19,45.62,1.3886323222087953,-0.15940653916523928,29.84059346083476
2014-05-19,63.81,46.2,1.388232705326568,-0.32635098608744784,29.673649013912552
2014-05-20,63.23,45.48,1.3875031262073452,0.12635782008994312,30.126357820089943
2014-05-21,64.27,46.18,1.3869955598573749,0.21854504578642775,30.218545045786428
2014-05-22,64.69,46.54,1.3866471253047685,0.15544278831606562,30.155442788316066
2014-05-23,64.49,46.78,1.3863374975361298,-0.3628681347401539,29.637131865259846
2014-05-27,65.17,47.17,1.3860567098330394,-0.21029500282446634,29.789704997175534
2014-05-28,64.83,46.93,1.386488021254312,-0.23788283746486627,29.762117162535134
2014-05-29,65.01,47.04,1.386764226058127,-0.22338919377428113,29.77661080622572
2014-05-30,65.27,46.92,1.387274792666042,0.17906672810930502,30.179066728109305
2014-06-02,65.07,47.01,1.3878894587877486,-0.17468345761206194,29.825316542387938
2014-06-03,65.79,47.16,1.388066191787379,0.3287983953072171,30.328798395307217
2014-06-04,66.32,47.61,1.388302508777327,0.2229175571114581,30.222917557111458
2014-06-05,66.43,48.12,1.388516284312612,-0.3854036011228743,29.614596398877126
2014-06-06,67.0,48.67,1.3887422047724554,-0.5900831062754008,29.4099168937246
2014-06-09,67.21,48.9,1.3891591417773594,-0.7198820329128779,29.280117967087122
2014-06-10,66.96,48.53,1.3898567964751793,-0.48975033294046,29.51024966705954
2014-06-11,66.48,48.09,1.3904277547986148,-0.3856707282653815,29.61432927173462
2014-06-12,66.23,47.89,1.3911018867463771,-0.3898693562839952,29.610130643716005
2014-06-13,66.26,47.89,1.3920311045421563,-0.40436959652386406,29.595630403476136
2014-06-16,66.09,47.9,1.3925386481852295,-0.6126012480724938,29.387398751927506
2014-06-17,67.73,48.84,1.3928941396868724,-0.298949782306849,29.70105021769315
2014-06-18,67.82,49.15,1.3927338266235392,-0.63286757854695,29.36713242145305
2014-06-19,67.22,48.86,1.3918735791428898,-0.7869430769215882,29.213056923078412
2014-06-20,67.8,49.17,1.3908480346612269,-0.5879978642925323,29.412002135707468
2014-06-23,68.03,49.24,1.390269413021792,-0.42686589719303925,29.57313410280696
2014-06-24,67.55,48.6,1.3895095594193472,0.019835412219720183,30.01983541221972
2014-06-25,68.03,48.93,1.3887843336851458,0.07678255278581503,30.076782552785815
2014-06-26,67.67,48.7,1.3882755385544778,0.06098127239692985,30.06098127239693
2014-06-27,66.82,48.91,1.387977241075028,-1.0659668609796142,28.934033139020386
2014-06-30,67.26,49.23,1.387570630919707,-1.0501021601771612,28.94989783982284
2014-07-01,67.66,49.48,1.386722910599732,-0.9550496164747386,29.04495038352526
2014-07-02,68.1,49.2,1.3855775362627818,-0.07041478412887159,29.92958521587113
2014-07-03,68.84,49.75,1.3848439257866767,-0.0559853078871555,29.944014692112845
2014-07-07,68.54,49.29,1.3843962861193635,0.30310705717657527,30.303107057176575
2014-07-08,67.79,48.4899,1.3839275235183952,0.6834927773453785,30.68349277734538
2014-07-09,68.15,48.38,1.3836297424854989,1.2099930585515608,31.20999305855156
2014-07-10,67.7,47.86,1.383578273323257,1.4819438387489328,31.481943838748933
2014-07-11,67.61,47.94,1.3835167623881472,1.2842064111122227,31.284206411112223
2014-07-14,68.58,48.166,1.3835645614588932,1.9392293327709496,31.93922933277095
2014-07-15,69.11,48.14,1.3840304114646809,2.482775992090268,32.48277599209027
2014-07-16,69.42,48.08,1.3846699615559976,2.8450682483876335,32.84506824838763
2014-07-17,69.12,47.686,1.385603766704031,3.0460987809515814,33.04609878095158
2014-07-18,69.9,48.21,1.3868305364644757,3.0408998370476326,33.04089983704763
2014-07-21,69.75,48.07,1.3879246208690552,3.0324634748245103,33.03246347482451
2014-07-22,70.07,48.44,1.389001043037329,2.7867894752717746,32.786789475271775
2014-07-23,70.29,48.54,1.3902964989145212,2.8050079426891443,32.805007942689144
2014-07-24,71.56,48.899,1.3914729889672734,3.5183623124893018,33.5183623124893
2014-07-25,71.45,48.44,1.3929437189019596,3.9758062563890917,33.97580625638909
2014-07-28,71.25,48.47,1.394752117822943,3.6463648491219516,33.64636484912195
2014-07-29,71.02,48.96,1.3964495295047021,2.649831035449779,32.64983103544978
2014-07-30,71.86,48.95,1.3976386173258228,3.4455896819009695,33.44558968190097
2014-07-31,70.44,47.645,1.399466016292648,3.7624416537367864,33.762441653736786
2014-08-01,69.96,47.21,1.401167729894949,3.8108714716594534,33.81087147165945
2014-08-04,70.47,47.23,1.4029242752111888,4.2098864817755555,34.209886481775555
2014-08-05,69.62,46.83,1.4046093815387442,3.842142662540624,33.842142662540624
2014-08-06,70.32,47.237,1.4061892666945677,3.8958376091486997,33.8958376091487
2014-08-07,69.69,46.81,1.4080161925412624,3.7807620271434956,33.780762027143496
2014-08-08,70.36,47.35,1.4097377373109672,3.6089181383257056,33.608918138325706
2014-08-11,70.3,47.59,1.4113501625222498,3.1338457655661216,33.13384576556612
2014-08-12,69.77,47.42,1.4127978753485355,2.775124750972438,32.77512475097244
2014-08-13,69.99,47.68,1.4141643884102013,2.5626419606015958,32.562641960601596
2014-08-14,70.17,47.77,1.415554445775754,2.5489641252922297,32.54896412529223
2014-08-15,69.63,47.61,1.4168085229854166,2.1757462206643083,32.17574622066431
2014-08-18,70.19,48.226,1.4179392575852572,1.8084613636933824,31.808461363693382
2014-08-19,70.2,48.19,1.4190017113332483,1.818307530850774,31.818307530850774
2014-08-20,70.44,48.54,1.420266596800201,1.500259391318238,31.500259391318238
2014-08-21,70.77,48.83,1.4214067000003654,1.362710838982153,31.362710838982153
2014-08-22,70.92,48.964,1.422514863895789,1.2679822042065894,31.26798220420659
2014-08-25,71.75,49.45,1.4236007370020196,1.3529435552501212,31.35294355525012
2014-08-26,72.2,49.94,1.4245901903628309,1.0559658932802307,31.05596589328023
2014-08-27,71.61,49.39,1.4256031749281153,1.199459190300388,31.199459190300388
2014-08-28,71.67,49.2,1.426508991776707,1.4857576045860128,31.485757604586013
2014-08-29,72.03,49.452,1.4275693585427434,1.4338400813442576,31.433840081344258
2014-09-02,72.39,49.76,1.4288475409705206,1.2905463613068946,31.290546361306895
2014-09-03,72.31,49.6352,1.4301819539916663,1.3226326772328463,31.322632677232846
2014-09-04,72.43,49.239,1.4315938033421256,1.9397527172370843,31.939752717237084
2014-09-05,72.66,49.228,1.4331371107611766,2.109526311448789,32.10952631144879
2014-09-08,72.69,49.41,1.4347046508827799,1.8012431998818528,31.801243199881853
2014-09-09,71.55,48.87,1.436175000681822,1.3641277166793628,31.364127716679363
2014-09-10,72.19,49.23,1.4375000320074278,1.4218734242743238,31.421873424274324
2014-09-11,72.92,49.238,1.4389315150849935,2.0698900602450863,32.069890060245086
2014-09-12,74.08,49.35,1.4405310155659996,2.989794381817916,32.989794381817916
2014-09-15,74.3,48.88,1.4426092544863927,3.785259640705121,33.78525964070512
2014-09-16,74.3,49.05,1.4450441410440276,3.4205848817904467,33.42058488179045
2014-09-17,74.81,49.482,1.4473599903470746,3.191732957646053,33.19173295764605
2014-09-18,75.73,49.94,1.4496023357435452,3.336859352967352,33.33685935296735
2014-09-19,74.84,49.152,1.451773717106979,3.482418256757782,33.48241825675778
2014-09-22,74.47,48.46,1.4540195836323275,4.008210977177399,34.0082109771774
2014-09-23,73.94,48.12,1.4564703567821993,3.8546464316405746,33.854646431640575
2014-09-24,74.94,48.32,1.4593058020630452,4.426343644313661,34.42634364431366
2014-09-25,73.86,47.71,1.4624113198533906,4.08835592979473,34.08835592979473
2014-09-26,74.31,48.69,1.4654370022418968,2.957872360842046,32.957872360842046
2014-09-29,73.61,48.265,1.4678492062779738,2.7642580589935903,32.76425805899359
2014-09-30,73.61,48.0,1.4702699292807986,3.0370433945216604,33.03704339452166
2014-10-01,72.5,47.19,1.4726773670468047,3.0043550490612887,33.00435504906129
2014-10-02,72.66,47.5,1.4749296344620249,2.6008423630538147,32.600842363053815
2014-10-03,73.59,47.9439,1.4769090415789203,2.781220601444403,32.7812206014444
2014-10-06,73.51,47.789,1.4788705737202397,2.8362541524834626,32.83625415248346
2014-10-07,71.27,46.63,1.4809525184883456,2.2131840628884305,32.21318406288843
2014-10-08,71.93,47.52,1.4826285710170366,1.4754903052704265,31.475490305270426
2014-10-09,69.11,46.03,1.4839024468053574,0.8059703735493997,30.8059703735494
2014-10-10,68.04,45.206,1.4848262845877005,0.916942978928418,30.916942978928418
2014-10-13,66.9,44.873,1.4856954229081507,0.2323892878425653,30.232389287842565
2014-10-14,67.23,44.509,1.4863647516874745,1.073391267142199,31.0733912671422
2014-10-15,65.81,44.66,1.4872927116492587,-0.6124925022558898,29.38750749774411
2014-10-16,66.19,45.04,1.4877833894417254,-0.8197638604553106,29.18023613954469
2014-10-17,67.38,45.46,1.4881911440455744,-0.2731694083118157,29.726830591688184
2014-10-20,67.42,45.628,1.4885290093884758,-0.4986016403773732,29.501398359622627
2014-10-21,68.97,46.66,1.4885937175165471,-0.4877828593220812,29.51221714067792
2014-10-22,67.9,45.92,1.48874555759142,-0.4631960045980037,29.536803995401996
2014-10-23,68.94,46.6,1.4892552657256326,-0.45929538281448856,29.54070461718551
2014-10-24,71.88,46.96,1.489469396150828,1.93451715675711,31.93451715675711
2014-10-27,72.36,46.8999,1.490312233448845,2.4645052824725155,32.464505282472516
2014-10-28,72.95,47.6,1.4912895446698937,1.9646176737130645,31.964617673713065
2014-10-29,73.82,47.85,1.491957100383697,2.42985274664008,32.42985274664008
2014-10-30,73.55,47.9,1.492886539541767,2.0407347559493587,32.04073475594936
2014-10-31,75.46,48.94,1.493665016125956,2.3600341107957092,32.36003411079571
2014-11-03,75.86,48.8,1.4945802928026224,2.9244817112320334,32.92448171123203
2014-11-04,76.58,48.6999,1.4957544508088032,3.736907821056363,33.73690782105636
2014-11-05,77.22,49.11,1.4973762571132265,3.6838520131694423,33.68385201316944
2014-11-06,77.85,49.1099,1.4991082262977828,4.228944917338509,34.22894491733851
2014-11-07,77.81,49.08,1.5011209366887819,4.134984427314592,34.13498442731459
2014-11-10,78.12,49.2,1.5031161801567434,4.166683936288223,34.16668393628822
2014-11-11,77.68,49.34,1.5052577755970689,3.410581352040623,33.41058135204062
2014-11-12,77.45,49.51,1.5073047332830862,2.8233426551544056,32.823342655154406
2014-11-13,76.48,49.53,1.5091560367858114,1.7315014979987637,31.731501497998764
2014-11-14,76.07,49.27,1.5107554014535056,1.6350813703857625,31.635081370385763
2014-11-17,75.67,48.91,1.5123879596336935,1.6991048943160507,31.69910489431605
2014-11-18,75.86,49.18,1.5140883592013774,1.397134494476262,31.397134494476262
2014-11-19,75.88,48.9299,1.5156926554485488,1.717309938168043,31.717309938168043
2014-11-20,76.2,49.02,1.5175530529289176,1.8095493454244576,31.809549345424458
2014-11-21,76.57,49.3,1.5193798165021997,1.6645750464415556,31.664575046441556
2014-11-24,77.21,49.54,1.5210625465570744,1.8565614435625264,31.856561443562526
2014-11-25,77.19,49.71,1.5228598621475193,1.4886362526468133,31.488636252646813
2014-11-26,76.87,49.642,1.5246058269692058,1.1855175375946914,31.18551753759469
2014-11-28,76.73,49.49,1.5262313436639106,1.1968108020730739,31.196810802073074
2014-12-01,76.02,48.97,1.527621493939717,1.2123754417720534,31.212375441772053
2014-12-02,77.42,49.36,1.5289494905011056,1.9510531488654266,31.951053148865427
2014-12-03,78.35,49.9,1.530658276246298,1.9701520153097363,31.970152015309736
2014-12-04,78.28,49.88,1.5325090157494214,1.8384502944188625,31.838450294418863
2014-12-05,79.28,50.59,1.534320564850964,1.6587226241897355,31.658722624189735
2014-12-08,79.72,50.748,1.5358523213726998,1.7785663949782275,31.778566394978228
2014-12-09,79.6,50.8201,1.5371070239672655,1.4840673312811674,31.484067331281167
2014-12-10,78.38,49.73,1.5379394871855925,1.8982693022604877,31.898269302260488
2014-12-11,78.2,49.8,1.539014646726065,1.5570705930419706,31.55707059304197
2014-12-12,75.24,48.42,1.540045912471538,0.6709769181281189,30.67097691812812
2014-12-15,75.42,48.15,1.5407011697275448,1.2352386776187245,31.235238677618725
2014-12-16,74.89,47.64,1.5414410829011345,1.4557468105899574,31.455746810589957
2014-12-17,76.86,49.4139,1.5420182163748906,0.6628660578728045,30.662866057872805
2014-12-18,79.47,50.39,1.5423434669127107,1.7513127022685069,31.751312702268507
2014-12-19,79.73,50.5,1.5428321224725883,1.816977815134294,31.816977815134294
2014-12-22,79.66,50.4,1.543402098018606,1.872534259862249,31.87253425986225
2014-12-23,80.33,50.97,1.54436702403198,1.613612785089984,31.613612785089984
2014-12-24,80.07,51.0437,1.5452723152902539,1.193583520018862,31.193583520018862
2014-12-26,79.9,51.11,1.5458975365792806,0.8891769054329757,30.889176905432976
2014-12-29,79.91,51.0,1.5463705578169138,1.045101551337396,31.045101551337396
2014-12-30,79.21,50.91,1.5470137414769594,0.4515304214079947,30.451530421407995
2014-12-31,78.5,50.86,1.5473721729525827,-0.19934871636834828,29.80065128363165
2015-01-02,78.35,50.46,1.5474479653990965,0.2657756659615842,30.265775665961584
2015-01-05,77.05,49.18,1.5478328380568633,0.9275810243634623,30.927581024363462
2015-01-06,74.85,48.07,1.5486940039912673,0.4042792281397709,30.40427922813977
2015-01-07,75.55,48.74,1.5495320709800064,0.025806860434485657,30.025806860434486
2015-01-08,77.15,49.25,1.5501754398440482,0.803859587680634,30.803859587680634
2015-01-09,76.03,48.82,1.5512836841771247,0.29633053847277324,30.296330538472773
2015-01-12,75.37,48.13,1.551946076973426,0.6748353152690072,30.674835315269007
2015-01-13,75.19,48.16,1.5532553369363205,0.38522297314681,30.38522297314681
2015-01-14,73.35,47.3402,1.5545585367212185,-0.24311204008984078,29.75688795991016
2015-01-15,72.78,46.75,1.555512959224141,0.05976915627141466,30.059769156271415
2015-01-16,73.66,46.39,1.556652758036713,1.4468785546768714,31.44687855467687
2015-01-20,73.2,46.4296,1.5582975095959037,0.8488699484660316,30.84886994846603
2015-01-21,74.74,46.69,1.5597295987495752,1.916225034382336,31.916225034382336
2015-01-22,77.09,48.15,1.5615522880604675,1.9012573298884945,31.901257329888494
2015-01-23,72.4,47.96,1.562654117069778,-2.544891454666555,27.455108545333445
2015-01-26,73.28,48.37,1.5621126574306035,-2.279389239918288,27.720610760081712
2015-01-27,72.54,47.88,1.5618141892033797,-2.2396633790578164,27.760336620942184
2015-01-28,71.28,46.87,1.5613761133514923,-1.9016984327844426,28.098301567215557
2015-01-29,71.8,47.196,1.561170984238775,-1.8810257721332277,28.118974227866772
2015-01-30,71.51,46.53,1.5608768769524453,-1.1176010845972684,28.88239891540273
2015-02-02,72.98,47.34,1.5606221389299737,-0.8998520569449511,29.10014794305505
2015-02-03,74.62,48.34,1.5601324838388029,-0.7968042687677297,29.20319573123227
2015-02-04,73.77,48.13,1.5596610243392888,-1.2964851014499743,28.703514898550026
2015-02-05,74.69,49.01,1.5588014072696852,-1.7068569702872765,28.293143029712724
2015-02-06,76.12,49.53,1.5577781103183113,-1.0367498040659484,28.96325019593405
2015-02-09,76.16,49.1601,1.5569187053842073,-0.3782792485581723,29.621720751441828
2015-02-10,77.27,49.59,1.5564952421359923,0.08340094247613195,30.083400942476132
2015-02-11,76.99,49.5,1.5563908177851453,-0.05134548036470221,29.948654519635298
2015-02-12,77.39,50.0199,1.5565818920115486,-0.47007058022846593,29.529929419771534
2015-02-13,76.93,50.37,1.5566315637391503,-1.4775318655409961,28.522468134459004
2015-02-17,77.27,50.77,1.556273944963369,-1.7420281857902467,28.257971814209753
2015-02-18,76.25,50.24,1.5558929908224655,-1.918063858920661,28.08193614107934
2015-02-19,76.54,50.51,1.555311954970832,-2.0188068455767194,27.98119315442328
2015-02-20,77.63,50.8899,1.5546225623003527,-1.4845867332087153,28.515413266791285
2015-02-23,77.1,50.54,1.5541267482832803,-1.4455658582369892,28.55443414176301
2015-02-24,78.21,51.14,1.5535491329927713,-1.2385026612503367,28.761497338749663
2015-02-25,76.91,50.95,1.5531260741245494,-2.2217734766457937,27.778226523354206
2015-02-26,74.81,50.72,1.552426662948841,-3.929080344765211,26.07091965523479
2015-02-27,74.45,50.09,1.5510920699725956,-3.244201784927313,26.755798215072687
2015-03-02,75.57,50.54,1.5499558717230988,-2.764769756885414,27.235230243114586
2015-03-03,75.37,50.23,1.548688495852525,-2.4206231466723267,27.579376853327673
2015-03-04,75.13,49.975,1.5474889391077233,-2.2057597319084863,27.794240268091514
2015-03-05,74.67,50.35,1.546360321449812,-3.1892421849980366,26.810757815001963
2015-03-06,72.81,50.3,1.5448955115323684,-4.89824423007812,25.10175576992188
2015-03-09,73.57,50.34,1.5427467669868906,-4.09187225012009,25.90812774987991
2015-03-10,71.34,49.63,1.5409163550977043,-5.135678703499067,24.864321296500933
2015-03-11,72.42,50.03,1.5385707441968388,-4.554694332167841,25.44530566783216
2015-03-12,73.67,50.952,1.5364683675158106,-4.616136261665574,25.383863738334426
2015-03-13,73.41,50.344,1.534578018314793,-3.8467957540399453,26.153204245960055
2015-03-16,74.9,51.298,1.5327502297234497,-3.727021284353512,26.272978715646488
2015-03-17,75.56,51.22,1.530838773785031,-2.8495619932692904,27.15043800673071
2015-03-18,75.13,51.02,1.529435512687063,-2.901799857293952,27.098200142706048
2015-03-19,74.83,50.57,1.527603452501811,-2.420906593016582,27.579093406983418
2015-03-20,76.24,51.33,1.5258807845498361,-2.083460670943097,27.916539329056903
2015-03-23,75.57,51.29,1.5242081659981404,-2.6066368340446218,27.39336316595538
2015-03-24,74.75,51.0614,1.522382964188618,-2.985005487620697,27.014994512379303
2015-03-25,73.27,50.13,1.5205260242627088,-2.953969596289596,27.046030403710404
2015-03-26,73.65,50.25,1.5187575209249877,-2.6675654264806212,27.33243457351938
2015-03-27,73.47,49.93,1.5169924464372877,-2.273432850613773,27.726567149386227
2015-03-30,73.88,50.516,1.5155318900696413,-2.678608958758005,27.321391041241995
2015-03-31,73.53,50.31,1.514117161288292,-2.6452343844139676,27.354765615586032
2015-04-01,73.45,50.36,1.5125398683574465,-2.721507770480997,27.278492229519003
2015-04-02,73.97,50.56,1.5107140020449685,-2.4116999433936144,27.588300056606386
2015-04-06,74.65,50.59,1.5091557652407592,-1.6981901635300147,28.301809836469985
2015-04-07,75.2,50.16,1.5079122107128178,-0.43687648935492973,29.56312351064507
2015-04-08,75.78,50.52,1.506798872248231,-0.34347902598064195,29.656520974019358
2015-04-09,76.22,50.65,1.5058642586475117,-0.05202470049647445,29.947975299503526
2015-04-10,76.35,50.2899,1.5049040154492728,0.6685275534576078,30.668527553457608
2015-04-13,76.65,50.7445,1.5042478490896074,0.3176950218724244,30.317695021872424
2015-04-14,76.39,50.28,1.5036737964399642,0.7852815149986014,30.7852815149986
2015-04-15,76.53,50.671,1.50315834442821,0.3634635294781816,30.36346352947818
2015-04-16,76.44,50.82,1.5020591291405538,0.10535505707704829,30.10535505707705
2015-04-17,75.68,50.02,1.5010201458238601,0.5989723058905128,30.598972305890513
2015-04-20,76.28,50.4964,1.4997684255737962,0.5470936748553612,30.54709367485536
2015-04-21,76.67,50.56,1.498387530502863,0.9115264577752384,30.91152645777524
2015-04-22,77.93,50.98,1.498522724171907,1.5353115217161957,31.535311521716196
2015-04-23,78.19,51.14,1.4987867543293822,1.5420453835953936,31.542045383595394
2015-04-24,76.36,50.9517,1.4990625465985121,-0.019785155523408093,29.980214844476592
2015-04-27,76.93,50.84,1.4987401422878435,0.7340511660860329,30.734051166086033
2015-04-28,77.48,51.02,1.4986546203273634,1.0186412708979162,31.018641270897916
2015-04-29,77.65,50.8,1.4984524478063228,1.5286156514388125,31.528615651438813
2015-04-30,77.12,50.55,1.4983272811365027,1.3795559385497995,31.3795559385498
2015-05-01,77.65,50.39,1.4980902742002664,2.161231083048577,32.16123108304858
2015-05-04,78.74,50.87,1.4982779032564209,2.522603061345876,32.522603061345876
2015-05-05,78.75,50.27,1.4987131561167553,3.4096896420107043,33.409689642010704
2015-05-06,78.01,49.9,1.4992217123469986,3.1988365538847745,33.198836553884775
2015-05-07,78.17,50.373,1.4994749090889987,2.636950404459867,32.63695040445987
2015-05-08,78.75,50.6,1.499399686828898,2.880375846457767,32.88037584645777
2015-05-11,78.02,50.561,1.4994560669280055,2.206001800053116,32.206001800053116
2015-05-12,77.76,50.1988,1.4994047155280805,2.491682566148995,32.491682566148995
2015-05-13,78.0,50.1556,1.4997587807368982,2.778698496872437,32.77869849687244
2015-05-14,77.72,50.5999,1.5002944719291562,1.8052497498318871,31.805249749831887
