date,MSFT,XLK,beta,value,price
2013-02-26,27.37,29.442,0.9292853608204402,0.00998040672460121,30.0099804067246
2013-02-27,27.81,29.69,0.9290707694449363,0.22588885517983925,30.22588885517984
2013-02-28,27.8,29.63,0.9292804471138573,0.26542035201640957,30.26542035201641
2013-03-01,27.95,29.68,0.9296887245695579,0.35683865477552246,30.356838654775522
2013-03-04,28.15,29.77,0.9302391585402671,0.4567802502562479,30.456780250256248
2013-03-05,28.35,30.18,0.9308601301042766,0.2566412734529351,30.256641273452935
2013-03-06,28.09,30.16,0.9310605202723979,0.009214708584476483,30.009214708584476
2013-03-07,28.14,30.23,0.9311752881187403,-0.00942895982951697,29.990571040170483
2013-03-08,28.0,30.29,0.9313549533396945,-0.21074153665934503,29.789258463340655
2013-03-11,27.87,30.36,0.9311883947358106,-0.4008796641792074,29.599120335820793
2013-03-12,27.91,30.25,0.9308984610100315,-0.2496784455534531,29.750321554446547
2013-03-13,27.915,30.23,0.9307112893419408,-0.22040227680687252,29.779597723193127
2013-03-14,28.135,30.445,0.9305024441557981,-0.19414691232327286,29.805853087676727
2013-03-15,28.035,30.2,0.9303274172319066,-0.06088800040357967,29.93911199959642
2013-03-18,28.1,30.21,0.9302490964408858,-0.002825203479158489,29.99717479652084
2013-03-19,28.18,30.17,0.9301658451207994,0.11689645270548255,30.116896452705483
2013-03-20,28.315,30.32,0.9302119682418479,0.11097312290717198,30.110973122907172
2013-03-21,28.11,29.975,0.930075258963248,0.2309941125766386,30.23099411257664
2013-03-22,28.25,30.172,0.9299186734013742,0.1924937861337348,30.192493786133735
2013-03-25,28.16,30.1,0.9299120716810133,0.1696466424014993,30.1696466424015
2013-03-26,28.155,30.29,0.9299205610918841,-0.012293795473169666,29.98770620452683
2013-03-27,28.37,30.21,0.9297565880736207,0.28205347429591754,30.282053474295918
2013-03-28,28.605,30.27,0.9298198195141281,0.4593540633073445,30.459354063307345
2013-04-01,28.61,30.07,0.9301440886135645,0.6405672553901169,30.640567255390117
2013-04-02,28.8,30.19,0.9305665978669297,0.7061944103973907,30.70619441039739
2013-04-03,28.56,29.95,0.931141672773657,0.6723069004289712,30.67230690042897
2013-04-04,28.595,29.96,0.931923613898292,0.6745685276071676,30.674568527607168
2013-04-05,28.7,29.73,0.9327263994656168,0.9700441438872112,30.97004414388721
2013-04-08,28.59,29.86,0.9337221764258248,0.7090558119248733,30.709055811924873
2013-04-09,29.61,30.07,0.9345335775336403,1.5085753235634343,31.508575323563434
2013-04-10,30.28,30.6,0.9360238178452449,1.6376711739355052,31.637671173935505
2013-04-11,28.935,30.5,0.9374423169974668,0.3430093315772602,30.34300933157726
2013-04-12,28.79,30.365,0.9380067208015799,0.3074259228600269,30.307425922860027
2013-04-15,28.69,29.87,0.9382842482765544,0.6634495039793187,30.66344950397932
2013-04-16,28.97,30.24,0.9389063493776667,0.5774719948193585,30.57747199481936
2013-04-17,28.825,29.62,0.9394416116111528,0.9987394640776515,30.99873946407765
2013-04-18,28.79,29.31,0.9401904354437537,1.2330183371435801,31.23301833714358
2013-04-19,29.765,29.35,0.9411705563906623,2.141644169934061,32.14164416993406
2013-04-22,30.83,29.575,0.9425753436257801,2.9533342122675528,32.95333421226755
2013-04-23,30.6,29.9,0.9441818598297889,2.3689623910893154,32.36896239108931
2013-04-24,31.76,29.95,0.9453841997385494,3.4457432178304472,33.44574321783045
2013-04-25,31.94,30.05,0.9472423164257868,3.4753683914051052,33.475368391405105
2013-04-26,31.79,30.04,0.949118521625973,3.2784796103557703,33.278479610355774
2013-04-29,32.61,30.47,0.9509537189697727,3.6344401829910282,33.63444018299103
2013-04-30,33.1,30.8,0.9532882227824799,3.738722738299618,33.738722738299614
2013-05-01,32.72,30.53,0.9556514918707052,3.5439599531873682,33.54395995318737
2013-05-02,33.16,30.92,0.9579817536269105,3.539204177855922,33.53920417785592
2013-05-03,33.49,31.21,0.9605216068803293,3.5121206492649257,33.51212064926493
2013-05-06,33.75,31.36,0.9631812252835601,3.5446367751075556,33.544636775107556
2013-05-07,33.31,31.34,0.9659386386205029,3.0374830656334417,33.03748306563344
2013-05-08,32.99,31.59,0.9684403404620329,2.3969696448043827,32.396969644804386
2013-05-09,32.66,31.5,0.9704836729441223,2.089764302260143,32.08976430226014
2013-05-10,32.69,31.59,0.9723091316516596,1.9747545311240735,31.974754531124074
2013-05-13,33.03,31.51,0.9740102960529102,2.3389355713727973,32.3389355713728
2013-05-14,33.53,31.61,0.9758943758108519,2.681978780618973,32.68197878061898
2013-05-15,33.845,31.71,0.9780112818871003,2.8322622513600493,32.83226225136005
2013-05-16,34.08,31.88,0.9803387101431631,2.8268019206359583,32.82680192063596
2013-05-17,34.87,32.2,0.9825746579458713,3.2310960141429383,33.231096014142935
2013-05-20,35.08,32.2,0.9851620810813095,3.3577809891818298,33.35778098918183
2013-05-21,34.85,32.1,0.9879104714644066,3.138073865992549,33.13807386599255
2013-05-22,34.61,31.75,0.9905359857081385,3.160482453766601,33.160482453766605
2013-05-23,34.15,31.74,0.99328325072001,2.6231896221468816,32.62318962214688
2013-05-24,34.269,31.69,0.9956665506694612,2.7163270092847718,32.71632700928477
2013-05-28,35.02,31.84,0.9981041625320081,3.2403634649808666,33.24036346498087
2013-05-29,34.88,31.76,1.0008273052978938,3.093724783738896,33.09372478373889
